Original Filename	Sample Name	Component Name	Mass Info	Area	Modified
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 433)	H. [6,6-DD-glc] G2.5 240min	Citrate 195/114	195.0 / 114.0	1383.87756041427	True
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 433)	H. [6,6-DD-glc] G2.5 240min	Citrate 195/115	195.0 / 115.0	788.000000000004	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 433)	H. [6,6-DD-glc] G2.5 240min	Citrate 196/115	196.0 / 115.0	630.4	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 433)	H. [6,6-DD-glc] G2.5 240min	Citrate 196/116	196.0 / 116.0	315.2	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 433)	H. [6,6-DD-glc] G2.5 240min	Citrate 197/116	197.0 / 116.0	N/A	True
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 433)	H. [6,6-DD-glc] G2.5 240min	Citrate 191/67	191.0 / 67.0	592957	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 433)	H. [6,6-DD-glc] G2.5 240min	Citrate 192/67	192.0 / 67.0	32226.9836064511	True
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 433)	H. [6,6-DD-glc] G2.5 240min	Citrate 192/68	192.0 / 68.0	47091.1	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 433)	H. [6,6-DD-glc] G2.5 240min	Citrate 193/67	193.0 / 67.0	10508.9045256476	True
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 433)	H. [6,6-DD-glc] G2.5 240min	Citrate 193/68	193.0 / 68.0	17477.5701761616	True
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 433)	H. [6,6-DD-glc] G2.5 240min	Citrate 193/69	193.0 / 69.0	10751.4349770992	True
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 433)	H. [6,6-DD-glc] G2.5 240min	Citrate 194/68	194.0 / 68.0	1381.70764271552	True
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 433)	H. [6,6-DD-glc] G2.5 240min	Citrate 194/69	194.0 / 69.0	1386.88	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 433)	H. [6,6-DD-glc] G2.5 240min	Citrate 194/70	194.0 / 70.0	882.560000000004	True
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 433)	H. [6,6-DD-glc] G2.5 240min	Citrate 195/69	195.0 / 69.0	504.319999999999	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 433)	H. [6,6-DD-glc] G2.5 240min	Citrate 195/70	195.0 / 70.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 433)	H. [6,6-DD-glc] G2.5 240min	Citrate 195/71	195.0 / 71.0	N/A	True
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 433)	H. [6,6-DD-glc] G2.5 240min	Citrate 196/70	196.0 / 70.0	378.24	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 433)	H. [6,6-DD-glc] G2.5 240min	Citrate 196/71	196.0 / 71.0	315.200000000002	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 433)	H. [6,6-DD-glc] G2.5 240min	Citrate 197/71	197.0 / 71.0	1819.95582789051	True
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 433)	H. [6,6-DD-glc] G2.5 240min	Succinate 117/73	117.0 / 73.0	329942.93453161	True
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 433)	H. [6,6-DD-glc] G2.5 240min	Succinate 118/73	118.0 / 73.0	3593.28	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 433)	H. [6,6-DD-glc] G2.5 240min	Succinate 118/74	118.0 / 74.0	20160.6218399546	True
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 433)	H. [6,6-DD-glc] G2.5 240min	Succinate 119/74	119.0 / 74.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 433)	H. [6,6-DD-glc] G2.5 240min	Succinate 119/75	119.0 / 75.0	9532.12781911284	True
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 433)	H. [6,6-DD-glc] G2.5 240min	Succinate 120/75	120.0 / 75.0	N/A	True
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 433)	H. [6,6-DD-glc] G2.5 240min	Succinate 120/76	120.0 / 76.0	252.159999999999	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 433)	H. [6,6-DD-glc] G2.5 240min	Succinate 121/76	121.0 / 76.0	N/A	True
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 433)	H. [6,6-DD-glc] G2.5 240min	Ribose 5P 229/79	229.0 / 79.0	42394.4	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 433)	H. [6,6-DD-glc] G2.5 240min	Ribose 5P 230/79	230.0 / 79.0	106096.34	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 433)	H. [6,6-DD-glc] G2.5 240min	Ribose 5P 231/79	231.0 / 79.0	22000.96	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 433)	H. [6,6-DD-glc] G2.5 240min	Ribose 5P 232/79	232.0 / 79.0	9834.24	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 433)	H. [6,6-DD-glc] G2.5 240min	Ribose 5P 233/79	233.0 / 79.0	25846.4	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 433)	H. [6,6-DD-glc] G2.5 240min	Ribose 5P 234/79	234.0 / 79.0	3845.44	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 433)	H. [6,6-DD-glc] G2.5 240min	glucose 179/179	179.0 / 179.0	28777.76	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 433)	H. [6,6-DD-glc] G2.5 240min	glucose 180/180	180.0 / 180.0	207024.24	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 433)	H. [6,6-DD-glc] G2.5 240min	glucose 181/181	181.0 / 181.0	3418686.37241379	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 433)	H. [6,6-DD-glc] G2.5 240min	glucose 182/182	182.0 / 182.0	110603.68	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 433)	H. [6,6-DD-glc] G2.5 240min	glucose 183/183	183.0 / 183.0	49045.12	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 433)	H. [6,6-DD-glc] G2.5 240min	glucose 184/184	184.0 / 184.0	22158.56	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 433)	H. [6,6-DD-glc] G2.5 240min	glucose 185/185	185.0 / 185.0	38485.92	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 434)	I. [13C-glc] G5 0min	124/ 80 M-1 taurine	124.0 / 80.0	1143624.4	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 434)	I. [13C-glc] G5 0min	128/ 80 M-1 d4 taurine	128.0 / 80.0	232066	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 434)	I. [13C-glc] G5 0min	Citrate 191/111	191.0 / 111.0	14954988.074	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 434)	I. [13C-glc] G5 0min	Citrate 192/111	192.0 / 111.0	200310.25	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 434)	I. [13C-glc] G5 0min	Citrate 192/112	192.0 / 112.0	863335.6	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 434)	I. [13C-glc] G5 0min	Citrate 193/112	193.0 / 112.0	18754.4	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 434)	I. [13C-glc] G5 0min	Citrate 193/113	193.0 / 113.0	118513.593726849	True
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 434)	I. [13C-glc] G5 0min	Citrate 194/113	194.0 / 113.0	N/A	True
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 434)	I. [13C-glc] G5 0min	Citrate 194/114	194.0 / 114.0	6461.59999999998	True
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 434)	I. [13C-glc] G5 0min	Citrate 195/114	195.0 / 114.0	1418.4	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 434)	I. [13C-glc] G5 0min	Citrate 195/115	195.0 / 115.0	1856.77878633348	True
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 434)	I. [13C-glc] G5 0min	Citrate 196/115	196.0 / 115.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 434)	I. [13C-glc] G5 0min	Citrate 196/116	196.0 / 116.0	788.000000000004	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 434)	I. [13C-glc] G5 0min	Citrate 197/116	197.0 / 116.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 434)	I. [13C-glc] G5 0min	Citrate 191/67	191.0 / 67.0	1032599.04	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 434)	I. [13C-glc] G5 0min	Citrate 192/67	192.0 / 67.0	26161.68	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 434)	I. [13C-glc] G5 0min	Citrate 192/68	192.0 / 68.0	49423.7	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 434)	I. [13C-glc] G5 0min	Citrate 193/67	193.0 / 67.0	13238.5	True
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 434)	I. [13C-glc] G5 0min	Citrate 193/68	193.0 / 68.0	1735.42757775359	True
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 434)	I. [13C-glc] G5 0min	Citrate 193/69	193.0 / 69.0	4791.04	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 434)	I. [13C-glc] G5 0min	Citrate 194/68	194.0 / 68.0	827.565887893044	True
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 434)	I. [13C-glc] G5 0min	Citrate 194/69	194.0 / 69.0	N/A	True
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 434)	I. [13C-glc] G5 0min	Citrate 194/70	194.0 / 70.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 434)	I. [13C-glc] G5 0min	Citrate 195/69	195.0 / 69.0	816.660250348771	True
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 434)	I. [13C-glc] G5 0min	Citrate 195/70	195.0 / 70.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 434)	I. [13C-glc] G5 0min	Citrate 195/71	195.0 / 71.0	378.239999999997	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 434)	I. [13C-glc] G5 0min	Citrate 196/70	196.0 / 70.0	N/A	True
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 434)	I. [13C-glc] G5 0min	Citrate 196/71	196.0 / 71.0	430.898372748226	True
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 434)	I. [13C-glc] G5 0min	Citrate 197/71	197.0 / 71.0	1671.61608238882	True
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 434)	I. [13C-glc] G5 0min	Succinate 117/73	117.0 / 73.0	149653.166806968	True
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 434)	I. [13C-glc] G5 0min	Succinate 118/73	118.0 / 73.0	2647.68	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 434)	I. [13C-glc] G5 0min	Succinate 118/74	118.0 / 74.0	7375.68	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 434)	I. [13C-glc] G5 0min	Succinate 119/74	119.0 / 74.0	315.199999999999	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 434)	I. [13C-glc] G5 0min	Succinate 119/75	119.0 / 75.0	567.36	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 434)	I. [13C-glc] G5 0min	Succinate 120/75	120.0 / 75.0	N/A	True
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 434)	I. [13C-glc] G5 0min	Succinate 120/76	120.0 / 76.0	N/A	True
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 434)	I. [13C-glc] G5 0min	Succinate 121/76	121.0 / 76.0	N/A	True
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 434)	I. [13C-glc] G5 0min	Ribose 5P 229/79	229.0 / 79.0	631283.94	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 434)	I. [13C-glc] G5 0min	Ribose 5P 230/79	230.0 / 79.0	98058.72	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 434)	I. [13C-glc] G5 0min	Ribose 5P 231/79	231.0 / 79.0	17005.04	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 434)	I. [13C-glc] G5 0min	Ribose 5P 232/79	232.0 / 79.0	8510.4	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 434)	I. [13C-glc] G5 0min	Ribose 5P 233/79	233.0 / 79.0	31551.52	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 434)	I. [13C-glc] G5 0min	Ribose 5P 234/79	234.0 / 79.0	7375.68	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 434)	I. [13C-glc] G5 0min	glucose 179/179	179.0 / 179.0	376014.703622454	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 434)	I. [13C-glc] G5 0min	glucose 180/180	180.0 / 180.0	170050.72	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 434)	I. [13C-glc] G5 0min	glucose 181/181	181.0 / 181.0	4130853.6	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 434)	I. [13C-glc] G5 0min	glucose 182/182	182.0 / 182.0	129295.04	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 434)	I. [13C-glc] G5 0min	glucose 183/183	183.0 / 183.0	50432	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 434)	I. [13C-glc] G5 0min	glucose 184/184	184.0 / 184.0	10874.4	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 434)	I. [13C-glc] G5 0min	glucose 185/185	185.0 / 185.0	57493.58	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 435)	J. [13C-glc] G5 5min	124/ 80 M-1 taurine	124.0 / 80.0	1137084	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 435)	J. [13C-glc] G5 5min	128/ 80 M-1 d4 taurine	128.0 / 80.0	230253.6	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 435)	J. [13C-glc] G5 5min	Citrate 191/111	191.0 / 111.0	11973119.252	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 435)	J. [13C-glc] G5 5min	Citrate 192/111	192.0 / 111.0	166505.45	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 435)	J. [13C-glc] G5 5min	Citrate 192/112	192.0 / 112.0	740565.049999999	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 435)	J. [13C-glc] G5 5min	Citrate 193/112	193.0 / 112.0	2403566.05	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 435)	J. [13C-glc] G5 5min	Citrate 193/113	193.0 / 113.0	2344229.7	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 435)	J. [13C-glc] G5 5min	Citrate 194/113	194.0 / 113.0	143243.528325741	True
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 435)	J. [13C-glc] G5 5min	Citrate 194/114	194.0 / 114.0	153029.9	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 435)	J. [13C-glc] G5 5min	Citrate 195/114	195.0 / 114.0	40982.0510252995	True
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 435)	J. [13C-glc] G5 5min	Citrate 195/115	195.0 / 115.0	26946.0974874673	True
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 435)	J. [13C-glc] G5 5min	Citrate 196/115	196.0 / 115.0	47280	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 435)	J. [13C-glc] G5 5min	Citrate 196/116	196.0 / 116.0	34829.6	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 435)	J. [13C-glc] G5 5min	Citrate 197/116	197.0 / 116.0	1891.2	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 435)	J. [13C-glc] G5 5min	Citrate 191/67	191.0 / 67.0	851200.76	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 435)	J. [13C-glc] G5 5min	Citrate 192/67	192.0 / 67.0	24144.38	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 435)	J. [13C-glc] G5 5min	Citrate 192/68	192.0 / 68.0	46334.62	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 435)	J. [13C-glc] G5 5min	Citrate 193/67	193.0 / 67.0	9266.88	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 435)	J. [13C-glc] G5 5min	Citrate 193/68	193.0 / 68.0	170933.7	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 435)	J. [13C-glc] G5 5min	Citrate 193/69	193.0 / 69.0	178530.14	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 435)	J. [13C-glc] G5 5min	Citrate 194/68	194.0 / 68.0	2333.85753366501	True
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 435)	J. [13C-glc] G5 5min	Citrate 194/69	194.0 / 69.0	14499.2	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 435)	J. [13C-glc] G5 5min	Citrate 194/70	194.0 / 70.0	3884.16044464771	True
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 435)	J. [13C-glc] G5 5min	Citrate 195/69	195.0 / 69.0	2709.15148863052	True
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 435)	J. [13C-glc] G5 5min	Citrate 195/70	195.0 / 70.0	1386.88	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 435)	J. [13C-glc] G5 5min	Citrate 195/71	195.0 / 71.0	1355.09071879543	True
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 435)	J. [13C-glc] G5 5min	Citrate 196/70	196.0 / 70.0	3435.68	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 435)	J. [13C-glc] G5 5min	Citrate 196/71	196.0 / 71.0	3782.4	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 435)	J. [13C-glc] G5 5min	Citrate 197/71	197.0 / 71.0	N/A	True
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 435)	J. [13C-glc] G5 5min	Succinate 117/73	117.0 / 73.0	148935.592009832	True
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 435)	J. [13C-glc] G5 5min	Succinate 118/73	118.0 / 73.0	1736.38709263843	True
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 435)	J. [13C-glc] G5 5min	Succinate 118/74	118.0 / 74.0	5988.8	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 435)	J. [13C-glc] G5 5min	Succinate 119/74	119.0 / 74.0	1576	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 435)	J. [13C-glc] G5 5min	Succinate 119/75	119.0 / 75.0	2962.88	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 435)	J. [13C-glc] G5 5min	Succinate 120/75	120.0 / 75.0	756.479999999999	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 435)	J. [13C-glc] G5 5min	Succinate 120/76	120.0 / 76.0	N/A	True
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 435)	J. [13C-glc] G5 5min	Succinate 121/76	121.0 / 76.0	N/A	True
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 435)	J. [13C-glc] G5 5min	Ribose 5P 229/79	229.0 / 79.0	262057.72	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 435)	J. [13C-glc] G5 5min	Ribose 5P 230/79	230.0 / 79.0	57240.32	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 435)	J. [13C-glc] G5 5min	Ribose 5P 231/79	231.0 / 79.0	52764.48	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 435)	J. [13C-glc] G5 5min	Ribose 5P 232/79	232.0 / 79.0	39148	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 435)	J. [13C-glc] G5 5min	Ribose 5P 233/79	233.0 / 79.0	81258.72	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 435)	J. [13C-glc] G5 5min	Ribose 5P 234/79	234.0 / 79.0	571269.84	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 435)	J. [13C-glc] G5 5min	glucose 179/179	179.0 / 179.0	21969.44	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 435)	J. [13C-glc] G5 5min	glucose 180/180	180.0 / 180.0	208084.802603412	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 435)	J. [13C-glc] G5 5min	glucose 181/181	181.0 / 181.0	4042903.344	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 435)	J. [13C-glc] G5 5min	glucose 182/182	182.0 / 182.0	127214.72	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 435)	J. [13C-glc] G5 5min	glucose 183/183	183.0 / 183.0	50558.08	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 435)	J. [13C-glc] G5 5min	glucose 184/184	184.0 / 184.0	4160.63999999999	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 435)	J. [13C-glc] G5 5min	glucose 185/185	185.0 / 185.0	38864.16	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 436)	K. [13C-glc] G5 15min	124/ 80 M-1 taurine	124.0 / 80.0	1103357.6	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 436)	K. [13C-glc] G5 15min	128/ 80 M-1 d4 taurine	128.0 / 80.0	269811.2	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 436)	K. [13C-glc] G5 15min	Citrate 191/111	191.0 / 111.0	8628982.29599999	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 436)	K. [13C-glc] G5 15min	Citrate 192/111	192.0 / 111.0	147034.092001172	True
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 436)	K. [13C-glc] G5 15min	Citrate 192/112	192.0 / 112.0	589426.95	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 436)	K. [13C-glc] G5 15min	Citrate 193/112	193.0 / 112.0	2935783	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 436)	K. [13C-glc] G5 15min	Citrate 193/113	193.0 / 113.0	2976920.7	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 436)	K. [13C-glc] G5 15min	Citrate 194/113	194.0 / 113.0	203934.75	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 436)	K. [13C-glc] G5 15min	Citrate 194/114	194.0 / 114.0	241444.05	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 436)	K. [13C-glc] G5 15min	Citrate 195/114	195.0 / 114.0	198701.333488641	True
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 436)	K. [13C-glc] G5 15min	Citrate 195/115	195.0 / 115.0	85717.3564366705	True
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 436)	K. [13C-glc] G5 15min	Citrate 196/115	196.0 / 115.0	170287.5	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 436)	K. [13C-glc] G5 15min	Citrate 196/116	196.0 / 116.0	94244.9499999999	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 436)	K. [13C-glc] G5 15min	Citrate 197/116	197.0 / 116.0	15663.2947545947	True
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 436)	K. [13C-glc] G5 15min	Citrate 191/67	191.0 / 67.0	566795.32	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 436)	K. [13C-glc] G5 15min	Citrate 192/67	192.0 / 67.0	15979.0682685266	True
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 436)	K. [13C-glc] G5 15min	Citrate 192/68	192.0 / 68.0	35996	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 436)	K. [13C-glc] G5 15min	Citrate 193/67	193.0 / 67.0	6619.2	False
