Original Filename	Sample Name	Component Name	Mass Info	Area	Modified
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 88)	U. [13C-glc] G7 60min	Glutamate 146/102	146.0 / 102.0	781048.641000001	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 88)	U. [13C-glc] G7 60min	Glutamate 147/102	147.0 / 102.0	28887.259	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 88)	U. [13C-glc] G7 60min	Glutamate 147/103	147.0 / 103.0	129408.1665	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 88)	U. [13C-glc] G7 60min	Glutamate 148/104	148.0 / 104.0	104371.3	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 88)	U. [13C-glc] G7 60min	Glutamate 148/103	148.0 / 103.0	508761.141000001	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 88)	U. [13C-glc] G7 60min	Glutamate 149/105	149.0 / 105.0	31323.1495	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 88)	U. [13C-glc] G7 60min	Glutamate 149/104	149.0 / 104.0	95895.8745000001	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 88)	U. [13C-glc] G7 60min	Glutamate 150/106	150.0 / 106.0	6035.18350000001	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 88)	U. [13C-glc] G7 60min	Glutamate 150/105	150.0 / 105.0	113933.52	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 88)	U. [13C-glc] G7 60min	Glutamate 151/106	151.0 / 106.0	51992.9665000001	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 88)	U. [13C-glc] G7 60min	Glutamate 146/41	146.0 / 41.0	28886.659	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 88)	U. [13C-glc] G7 60min	Glutamate 147/41	147.0 / 41.0	2283.45334926132	True
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 88)	U. [13C-glc] G7 60min	Glutamate 147/42	147.0 / 42.0	1282.4495	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 88)	U. [13C-glc] G7 60min	Glutamate 148/41	148.0 / 41.0	1540.6	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 88)	U. [13C-glc] G7 60min	Glutamate 148/42	148.0 / 42.0	514.142000000001	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 88)	U. [13C-glc] G7 60min	Glutamate 148/43	148.0 / 43.0	11296.183	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 88)	U. [13C-glc] G7 60min	Glutamate 149/41	149.0 / 41.0	380.514543770266	True
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 88)	U. [13C-glc] G7 60min	Glutamate 149/42	149.0 / 42.0	256.158	True
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 88)	U. [13C-glc] G7 60min	Glutamate 149/43	149.0 / 43.0	1796.658	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 88)	U. [13C-glc] G7 60min	Glutamate 150/42	150.0 / 42.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 88)	U. [13C-glc] G7 60min	Glutamate 150/43	150.0 / 43.0	1925.7	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 88)	U. [13C-glc] G7 60min	Glutamate 151/43	151.0 / 43.0	1411.658	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 88)	U. [13C-glc] G7 60min	Glutamate 146/128	146.0 / 128.0	1422069.3065	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 88)	U. [13C-glc] G7 60min	Glutamate 147/129	147.0 / 129.0	141475.942	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 88)	U. [13C-glc] G7 60min	Glutamate 148/130	148.0 / 130.0	458065.3675	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 88)	U. [13C-glc] G7 60min	Glutamate 149/131	149.0 / 131.0	101547.766	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 88)	U. [13C-glc] G7 60min	Glutamate 150/132	150.0 / 132.0	100141.1845	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 88)	U. [13C-glc] G7 60min	Glutamate 151/133	151.0 / 133.0	29400.1085	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 89)	V. [13C-glc] G7 120min	taurine	124.0 / 80.0	592924.9915	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 89)	V. [13C-glc] G7 120min	D4-taurine	128.0 / 80.0	385.1	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 89)	V. [13C-glc] G7 120min	PEP 167/79	167.0 / 79.0	10653.958	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 89)	V. [13C-glc] G7 120min	PEP 168/79	168.0 / 79.0	6672.47336000001	True
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 89)	V. [13C-glc] G7 120min	PEP 169/79	169.0 / 79.0	2568.617	True
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 89)	V. [13C-glc] G7 120min	PEP 170/79	170.0 / 79.0	56098.817	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 89)	V. [13C-glc] G7 120min	Aspartate 132/88	132.0 / 88.0	36328.8495	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 89)	V. [13C-glc] G7 120min	Aspartate 133/88	133.0 / 88.0	2181.758	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 89)	V. [13C-glc] G7 120min	Aspartate 133/89	133.0 / 89.0	11936.941	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 89)	V. [13C-glc] G7 120min	Aspartate 134/90	134.0 / 90.0	17842.9495	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 89)	V. [13C-glc] G7 120min	Aspartate 134/89	134.0 / 89.0	14763.8085	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 89)	V. [13C-glc] G7 120min	Aspartate 135/91	135.0 / 91.0	8599.88300000001	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 89)	V. [13C-glc] G7 120min	Aspartate 135/90	135.0 / 90.0	11553.8	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 89)	V. [13C-glc] G7 120min	Aspartate 136/91	136.0 / 91.0	3851.3335	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 89)	V. [13C-glc] G7 120min	3PG 185/79	185.0 / 79.0	2949.9325	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 89)	V. [13C-glc] G7 120min	3PG 186/79	186.0 / 79.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 89)	V. [13C-glc] G7 120min	3PG 187/79	187.0 / 79.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 89)	V. [13C-glc] G7 120min	3PG 188/79	188.0 / 79.0	7316.9665	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 89)	V. [13C-glc] G7 120min	2PG 185/79	185.0 / 79.0	13737.217	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 89)	V. [13C-glc] G7 120min	2PG 186/79	186.0 / 79.0	899.308500000001	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 89)	V. [13C-glc] G7 120min	2PG 187/79	187.0 / 79.0	1413.3505	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 89)	V. [13C-glc] G7 120min	2PG 188/79	188.0 / 79.0	15019.4	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 89)	V. [13C-glc] G7 120min	Malate 133/115	133.0 / 115.0	271507.4335	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 89)	V. [13C-glc] G7 120min	Malate 134/116	134.0 / 116.0	55587.6675	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 89)	V. [13C-glc] G7 120min	Malate 135/117	135.0 / 117.0	152506.4335	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 89)	V. [13C-glc] G7 120min	Malate 136/118	136.0 / 118.0	103086.3425	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 89)	V. [13C-glc] G7 120min	Malate 137/119	137.0 / 119.0	37485.1085	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 89)	V. [13C-glc] G7 120min	Glutamate 146/102	146.0 / 102.0	594113.058000001	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 89)	V. [13C-glc] G7 120min	Glutamate 147/102	147.0 / 102.0	32476.983	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 89)	V. [13C-glc] G7 120min	Glutamate 147/103	147.0 / 103.0	130040.925	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 89)	V. [13C-glc] G7 120min	Glutamate 148/104	148.0 / 104.0	112583.1495	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 89)	V. [13C-glc] G7 120min	Glutamate 148/103	148.0 / 103.0	389103.083000001	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 89)	V. [13C-glc] G7 120min	Glutamate 149/105	149.0 / 105.0	34017.9495	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 89)	V. [13C-glc] G7 120min	Glutamate 149/104	149.0 / 104.0	103340.1165	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 89)	V. [13C-glc] G7 120min	Glutamate 150/106	150.0 / 106.0	5520.77500000001	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 89)	V. [13C-glc] G7 120min	Glutamate 150/105	150.0 / 105.0	137232.3085	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 89)	V. [13C-glc] G7 120min	Glutamate 151/106	151.0 / 106.0	65728.2835000001	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 89)	V. [13C-glc] G7 120min	Glutamate 146/41	146.0 / 41.0	21826.576	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 89)	V. [13C-glc] G7 120min	Glutamate 147/41	147.0 / 41.0	1925.6	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 89)	V. [13C-glc] G7 120min	Glutamate 147/42	147.0 / 42.0	899.242000000001	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 89)	V. [13C-glc] G7 120min	Glutamate 148/41	148.0 / 41.0	1925.5335	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 89)	V. [13C-glc] G7 120min	Glutamate 148/42	148.0 / 42.0	1286.2675	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 89)	V. [13C-glc] G7 120min	Glutamate 148/43	148.0 / 43.0	7444.44950000001	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 89)	V. [13C-glc] G7 120min	Glutamate 149/41	149.0 / 41.0	252.831459935155	True
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 89)	V. [13C-glc] G7 120min	Glutamate 149/42	149.0 / 42.0	258.0505	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 89)	V. [13C-glc] G7 120min	Glutamate 149/43	149.0 / 43.0	770.2	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 89)	V. [13C-glc] G7 120min	Glutamate 150/42	150.0 / 42.0	367.731047939844	True
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 89)	V. [13C-glc] G7 120min	Glutamate 150/43	150.0 / 43.0	3464.2745	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 89)	V. [13C-glc] G7 120min	Glutamate 151/43	151.0 / 43.0	2312.8255	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 89)	V. [13C-glc] G7 120min	Glutamate 146/128	146.0 / 128.0	1066172.175	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 89)	V. [13C-glc] G7 120min	Glutamate 147/129	147.0 / 129.0	142109.8745	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 89)	V. [13C-glc] G7 120min	Glutamate 148/130	148.0 / 130.0	374987.866	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 89)	V. [13C-glc] G7 120min	Glutamate 149/131	149.0 / 131.0	104885.7085	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 89)	V. [13C-glc] G7 120min	Glutamate 150/132	150.0 / 132.0	118490.658	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 89)	V. [13C-glc] G7 120min	Glutamate 151/133	151.0 / 133.0	45188.842	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 90)	W. [13C-glc] G7 240min	taurine	124.0 / 80.0	720782.0425	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 90)	W. [13C-glc] G7 240min	D4-taurine	128.0 / 80.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 90)	W. [13C-glc] G7 240min	PEP 167/79	167.0 / 79.0	14249.2335	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 90)	W. [13C-glc] G7 240min	PEP 168/79	168.0 / 79.0	4877.49150000001	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 90)	W. [13C-glc] G7 240min	PEP 169/79	169.0 / 79.0	4109.0835	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 90)	W. [13C-glc] G7 240min	PEP 170/79	170.0 / 79.0	66750.6495	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 90)	W. [13C-glc] G7 240min	Aspartate 132/88	132.0 / 88.0	33118.3745	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 90)	W. [13C-glc] G7 240min	Aspartate 133/88	133.0 / 88.0	1666.85268644925	True
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 90)	W. [13C-glc] G7 240min	Aspartate 133/89	133.0 / 89.0	10015.259	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 90)	W. [13C-glc] G7 240min	Aspartate 134/90	134.0 / 90.0	21182.2665	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 90)	W. [13C-glc] G7 240min	Aspartate 134/89	134.0 / 89.0	18227.7495	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 90)	W. [13C-glc] G7 240min	Aspartate 135/91	135.0 / 91.0	7319.359	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 90)	W. [13C-glc] G7 240min	Aspartate 135/90	135.0 / 90.0	17584.9325	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 90)	W. [13C-glc] G7 240min	Aspartate 136/91	136.0 / 91.0	6675.94200000001	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 90)	W. [13C-glc] G7 240min	3PG 185/79	185.0 / 79.0	6162.0665	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 90)	W. [13C-glc] G7 240min	3PG 186/79	186.0 / 79.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 90)	W. [13C-glc] G7 240min	3PG 187/79	187.0 / 79.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 90)	W. [13C-glc] G7 240min	3PG 188/79	188.0 / 79.0	10011.341	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 90)	W. [13C-glc] G7 240min	2PG 185/79	185.0 / 79.0	19256.3335	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 90)	W. [13C-glc] G7 240min	2PG 186/79	186.0 / 79.0	4109.1505	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 90)	W. [13C-glc] G7 240min	2PG 187/79	187.0 / 79.0	1413.417	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 90)	W. [13C-glc] G7 240min	2PG 188/79	188.0 / 79.0	20024.0745	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 90)	W. [13C-glc] G7 240min	Malate 133/115	133.0 / 115.0	262652.7255	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 90)	W. [13C-glc] G7 240min	Malate 134/116	134.0 / 116.0	69188.407	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 90)	W. [13C-glc] G7 240min	Malate 135/117	135.0 / 117.0	169190.924	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 90)	W. [13C-glc] G7 240min	Malate 136/118	136.0 / 118.0	144803.9665	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 90)	W. [13C-glc] G7 240min	Malate 137/119	137.0 / 119.0	39408.2495	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 90)	W. [13C-glc] G7 240min	Glutamate 146/102	146.0 / 102.0	603491.4665	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 90)	W. [13C-glc] G7 240min	Glutamate 147/102	147.0 / 102.0	27087.775	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 90)	W. [13C-glc] G7 240min	Glutamate 147/103	147.0 / 103.0	100644.8165	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 90)	W. [13C-glc] G7 240min	Glutamate 148/104	148.0 / 104.0	76641.2590000001	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 90)	W. [13C-glc] G7 240min	Glutamate 148/103	148.0 / 103.0	266630.542	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 90)	W. [13C-glc] G7 240min	Glutamate 149/105	149.0 / 105.0	29398.575	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 90)	W. [13C-glc] G7 240min	Glutamate 149/104	149.0 / 104.0	83188.4590000001	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 90)	W. [13C-glc] G7 240min	Glutamate 150/106	150.0 / 106.0	8087.73350000001	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 90)	W. [13C-glc] G7 240min	Glutamate 150/105	150.0 / 105.0	141084.142	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 90)	W. [13C-glc] G7 240min	Glutamate 151/106	151.0 / 106.0	68553.7335	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 90)	W. [13C-glc] G7 240min	Glutamate 146/41	146.0 / 41.0	17462.6675	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 90)	W. [13C-glc] G7 240min	Glutamate 147/41	147.0 / 41.0	1796.658	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 90)	W. [13C-glc] G7 240min	Glutamate 147/42	147.0 / 42.0	1028.2505	True
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 90)	W. [13C-glc] G7 240min	Glutamate 148/41	148.0 / 41.0	770.266500000001	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 90)	W. [13C-glc] G7 240min	Glutamate 148/42	148.0 / 42.0	641.258000000001	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 90)	W. [13C-glc] G7 240min	Glutamate 148/43	148.0 / 43.0	6160.241	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 90)	W. [13C-glc] G7 240min	Glutamate 149/41	149.0 / 41.0	122.492449189439	True
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 90)	W. [13C-glc] G7 240min	Glutamate 149/42	149.0 / 42.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 90)	W. [13C-glc] G7 240min	Glutamate 149/43	149.0 / 43.0	1669.642	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 90)	W. [13C-glc] G7 240min	Glutamate 150/42	150.0 / 42.0	129.0085	True
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 90)	W. [13C-glc] G7 240min	Glutamate 150/43	150.0 / 43.0	1282.4495	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 90)	W. [13C-glc] G7 240min	Glutamate 151/43	151.0 / 43.0	2026.9663348759	True
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 90)	W. [13C-glc] G7 240min	Glutamate 146/128	146.0 / 128.0	1326408.7255	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 90)	W. [13C-glc] G7 240min	Glutamate 147/129	147.0 / 129.0	190770.3165	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 90)	W. [13C-glc] G7 240min	Glutamate 148/130	148.0 / 130.0	542788.142	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 90)	W. [13C-glc] G7 240min	Glutamate 149/131	149.0 / 131.0	189878.159	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 90)	W. [13C-glc] G7 240min	Glutamate 150/132	150.0 / 132.0	177166.1255	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 90)	W. [13C-glc] G7 240min	Glutamate 151/133	151.0 / 133.0	90124.4590000001	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 91)	X. [6,6-DD-glc] G7 240min	taurine	124.0 / 80.0	688429.7915	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 91)	X. [6,6-DD-glc] G7 240min	D4-taurine	128.0 / 80.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 91)	X. [6,6-DD-glc] G7 240min	PEP 167/79	167.0 / 79.0	59565.117	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 91)	X. [6,6-DD-glc] G7 240min	PEP 168/79	168.0 / 79.0	13866.159	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 91)	X. [6,6-DD-glc] G7 240min	PEP 169/79	169.0 / 79.0	19255.9	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 91)	X. [6,6-DD-glc] G7 240min	PEP 170/79	170.0 / 79.0	1284.3085	True
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 91)	X. [6,6-DD-glc] G7 240min	Aspartate 132/88	132.0 / 88.0	58924.2	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 91)	X. [6,6-DD-glc] G7 240min	Aspartate 133/88	133.0 / 88.0	1155.3335	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 91)	X. [6,6-DD-glc] G7 240min	Aspartate 133/89	133.0 / 89.0	10525.2165	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 91)	X. [6,6-DD-glc] G7 240min	Aspartate 134/90	134.0 / 90.0	1155.4	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 91)	X. [6,6-DD-glc] G7 240min	Aspartate 134/89	134.0 / 89.0	254.991528384476	True
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 91)	X. [6,6-DD-glc] G7 240min	Aspartate 135/91	135.0 / 91.0	N/A	True
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 91)	X. [6,6-DD-glc] G7 240min	Aspartate 135/90	135.0 / 90.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 91)	X. [6,6-DD-glc] G7 240min	Aspartate 136/91	136.0 / 91.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 91)	X. [6,6-DD-glc] G7 240min	3PG 185/79	185.0 / 79.0	7192.176	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 91)	X. [6,6-DD-glc] G7 240min	3PG 186/79	186.0 / 79.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 91)	X. [6,6-DD-glc] G7 240min	3PG 187/79	187.0 / 79.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 91)	X. [6,6-DD-glc] G7 240min	3PG 188/79	188.0 / 79.0	385.1335	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 91)	X. [6,6-DD-glc] G7 240min	2PG 185/79	185.0 / 79.0	26571.441	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 91)	X. [6,6-DD-glc] G7 240min	2PG 186/79	186.0 / 79.0	4107.258	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 91)	X. [6,6-DD-glc] G7 240min	2PG 187/79	187.0 / 79.0	19126.525	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 91)	X. [6,6-DD-glc] G7 240min	2PG 188/79	188.0 / 79.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 91)	X. [6,6-DD-glc] G7 240min	Malate 133/115	133.0 / 115.0	508869.742	False
