Original Filename	Sample Name	Component Name	Mass Info	Area	Modified
TA_SCS-ATP BCH_19May16_1June16.wiff (sample 141)	G. SCS-ATP G9 13C-Gln 240min	Glutamine 145/127	145.0 / 127.0	51561.6	False
TA_SCS-ATP BCH_19May16_1June16.wiff (sample 141)	G. SCS-ATP G9 13C-Gln 240min	Glutamine 146/128	146.0 / 128.0	33012	False
TA_SCS-ATP BCH_19May16_1June16.wiff (sample 141)	G. SCS-ATP G9 13C-Gln 240min	Glutamine 147/129	147.0 / 129.0	834889.2	False
TA_SCS-ATP BCH_19May16_1June16.wiff (sample 141)	G. SCS-ATP G9 13C-Gln 240min	Glutamine 148/130	148.0 / 130.0	30496.8	False
TA_SCS-ATP BCH_19May16_1June16.wiff (sample 141)	G. SCS-ATP G9 13C-Gln 240min	Glutamine 149/131	149.0 / 131.0	3458.4	False
TA_SCS-ATP BCH_19May16_1June16.wiff (sample 141)	G. SCS-ATP G9 13C-Gln 240min	Glutamine 150/132	150.0 / 132.0	N/A	False
TA_SCS-ATP BCH_19May16_1June16.wiff (sample 141)	G. SCS-ATP G9 13C-Gln 240min	aKG 145/101	145.0 / 101.0	109202.124	False
TA_SCS-ATP BCH_19May16_1June16.wiff (sample 141)	G. SCS-ATP G9 13C-Gln 240min	aKG 146/101	146.0 / 101.0	6918.37199999999	False
TA_SCS-ATP BCH_19May16_1June16.wiff (sample 141)	G. SCS-ATP G9 13C-Gln 240min	aKG 146/102	146.0 / 102.0	31650.6479999999	False
TA_SCS-ATP BCH_19May16_1June16.wiff (sample 141)	G. SCS-ATP G9 13C-Gln 240min	aKG 147/102	147.0 / 102.0	34165.8479999999	False
TA_SCS-ATP BCH_19May16_1June16.wiff (sample 141)	G. SCS-ATP G9 13C-Gln 240min	aKG 147/103	147.0 / 103.0	143264.22	False
TA_SCS-ATP BCH_19May16_1June16.wiff (sample 141)	G. SCS-ATP G9 13C-Gln 240min	aKG 148/103	148.0 / 103.0	1781.076	False
TA_SCS-ATP BCH_19May16_1June16.wiff (sample 141)	G. SCS-ATP G9 13C-Gln 240min	aKG 148/104	148.0 / 104.0	4294.70399999999	False
TA_SCS-ATP BCH_19May16_1June16.wiff (sample 141)	G. SCS-ATP G9 13C-Gln 240min	aKG 149/104	149.0 / 104.0	105.324	True
TA_SCS-ATP BCH_19May16_1June16.wiff (sample 141)	G. SCS-ATP G9 13C-Gln 240min	aKG 149/105	149.0 / 105.0	628.8	True
TA_SCS-ATP BCH_19May16_1June16.wiff (sample 141)	G. SCS-ATP G9 13C-Gln 240min	aKG 150/105	150.0 / 105.0	N/A	False
TA_SCS-ATP BCH_19May16_1June16.wiff (sample 142)	H. SCS-ATP G9 13C-Glc 240min	Citrate 191/67	191.0 / 67.0	39719.724	False
TA_SCS-ATP BCH_19May16_1June16.wiff (sample 142)	H. SCS-ATP G9 13C-Glc 240min	Citrate 192/67	192.0 / 67.0	3356.22	False
TA_SCS-ATP BCH_19May16_1June16.wiff (sample 142)	H. SCS-ATP G9 13C-Glc 240min	Citrate 192/68	192.0 / 68.0	11525.904	False
TA_SCS-ATP BCH_19May16_1June16.wiff (sample 142)	H. SCS-ATP G9 13C-Glc 240min	Citrate 193/67	193.0 / 67.0	N/A	False
TA_SCS-ATP BCH_19May16_1June16.wiff (sample 142)	H. SCS-ATP G9 13C-Glc 240min	Citrate 193/68	193.0 / 68.0	44751.696	False
TA_SCS-ATP BCH_19May16_1June16.wiff (sample 142)	H. SCS-ATP G9 13C-Glc 240min	Citrate 193/69	193.0 / 69.0	37306.704	False
TA_SCS-ATP BCH_19May16_1June16.wiff (sample 142)	H. SCS-ATP G9 13C-Glc 240min	Citrate 194/68	194.0 / 68.0	2097.048	False
TA_SCS-ATP BCH_19May16_1June16.wiff (sample 142)	H. SCS-ATP G9 13C-Glc 240min	Citrate 194/69	194.0 / 69.0	14566.152	False
TA_SCS-ATP BCH_19May16_1June16.wiff (sample 142)	H. SCS-ATP G9 13C-Glc 240min	Citrate 194/70	194.0 / 70.0	7022.124	False
TA_SCS-ATP BCH_19May16_1June16.wiff (sample 142)	H. SCS-ATP G9 13C-Glc 240min	Citrate 195/69	195.0 / 69.0	8697.876	False
TA_SCS-ATP BCH_19May16_1June16.wiff (sample 142)	H. SCS-ATP G9 13C-Glc 240min	Citrate 195/70	195.0 / 70.0	25469.544	False
TA_SCS-ATP BCH_19May16_1June16.wiff (sample 142)	H. SCS-ATP G9 13C-Glc 240min	Citrate 195/71	195.0 / 71.0	1152.276	False
TA_SCS-ATP BCH_19May16_1June16.wiff (sample 142)	H. SCS-ATP G9 13C-Glc 240min	Citrate 196/70	196.0 / 70.0	14251.752	False
TA_SCS-ATP BCH_19May16_1June16.wiff (sample 142)	H. SCS-ATP G9 13C-Glc 240min	Citrate 196/71	196.0 / 71.0	21798.924	False
TA_SCS-ATP BCH_19May16_1June16.wiff (sample 142)	H. SCS-ATP G9 13C-Glc 240min	Citrate 197/71	197.0 / 71.0	9850.152	False
TA_SCS-ATP BCH_19May16_1June16.wiff (sample 142)	H. SCS-ATP G9 13C-Glc 240min	Citrate 191/111	191.0 / 111.0	705985.2	False
TA_SCS-ATP BCH_19May16_1June16.wiff (sample 142)	H. SCS-ATP G9 13C-Glc 240min	Citrate 192/111	192.0 / 111.0	37413.6	False
TA_SCS-ATP BCH_19May16_1June16.wiff (sample 142)	H. SCS-ATP G9 13C-Glc 240min	Citrate 192/112	192.0 / 112.0	156885.6	False
TA_SCS-ATP BCH_19May16_1June16.wiff (sample 142)	H. SCS-ATP G9 13C-Glc 240min	Citrate 193/112	193.0 / 112.0	727836	False
TA_SCS-ATP BCH_19May16_1June16.wiff (sample 142)	H. SCS-ATP G9 13C-Glc 240min	Citrate 193/113	193.0 / 113.0	782856	False
TA_SCS-ATP BCH_19May16_1June16.wiff (sample 142)	H. SCS-ATP G9 13C-Glc 240min	Citrate 194/113	194.0 / 113.0	158143.2	False
TA_SCS-ATP BCH_19May16_1June16.wiff (sample 142)	H. SCS-ATP G9 13C-Glc 240min	Citrate 194/114	194.0 / 114.0	231084	False
TA_SCS-ATP BCH_19May16_1June16.wiff (sample 142)	H. SCS-ATP G9 13C-Glc 240min	Citrate 195/114	195.0 / 114.0	395200.8	False
TA_SCS-ATP BCH_19May16_1June16.wiff (sample 142)	H. SCS-ATP G9 13C-Glc 240min	Citrate 195/115	195.0 / 115.0	184238.4	False
TA_SCS-ATP BCH_19May16_1June16.wiff (sample 142)	H. SCS-ATP G9 13C-Glc 240min	Citrate 196/115	196.0 / 115.0	402432	False
TA_SCS-ATP BCH_19May16_1June16.wiff (sample 142)	H. SCS-ATP G9 13C-Glc 240min	Citrate 196/116	196.0 / 116.0	154056	False
TA_SCS-ATP BCH_19May16_1June16.wiff (sample 142)	H. SCS-ATP G9 13C-Glc 240min	Citrate 197/116	197.0 / 116.0	148711.2	False
TA_SCS-ATP BCH_19May16_1June16.wiff (sample 142)	H. SCS-ATP G9 13C-Glc 240min	Glutamate 146/41	146.0 / 41.0	9824.99999999997	False
TA_SCS-ATP BCH_19May16_1June16.wiff (sample 142)	H. SCS-ATP G9 13C-Glc 240min	Glutamate 147/41	147.0 / 41.0	628.799999999998	False
TA_SCS-ATP BCH_19May16_1June16.wiff (sample 142)	H. SCS-ATP G9 13C-Glc 240min	Glutamate 147/42	147.0 / 42.0	235.799999999999	False
TA_SCS-ATP BCH_19May16_1June16.wiff (sample 142)	H. SCS-ATP G9 13C-Glc 240min	Glutamate 148/41	148.0 / 41.0	707.399999999998	False
TA_SCS-ATP BCH_19May16_1June16.wiff (sample 142)	H. SCS-ATP G9 13C-Glc 240min	Glutamate 148/42	148.0 / 42.0	314.399999999999	False
TA_SCS-ATP BCH_19May16_1June16.wiff (sample 142)	H. SCS-ATP G9 13C-Glc 240min	Glutamate 148/43	148.0 / 43.0	2908.19999999999	False
TA_SCS-ATP BCH_19May16_1June16.wiff (sample 142)	H. SCS-ATP G9 13C-Glc 240min	Glutamate 149/41	149.0 / 41.0	157.199999999999	True
TA_SCS-ATP BCH_19May16_1June16.wiff (sample 142)	H. SCS-ATP G9 13C-Glc 240min	Glutamate 149/42	149.0 / 42.0	157.199999999999	True
TA_SCS-ATP BCH_19May16_1June16.wiff (sample 142)	H. SCS-ATP G9 13C-Glc 240min	Glutamate 149/43	149.0 / 43.0	1021.8	False
TA_SCS-ATP BCH_19May16_1June16.wiff (sample 142)	H. SCS-ATP G9 13C-Glc 240min	Glutamate 150/42	150.0 / 42.0	235.8	False
TA_SCS-ATP BCH_19May16_1June16.wiff (sample 142)	H. SCS-ATP G9 13C-Glc 240min	Glutamate 150/43	150.0 / 43.0	1807.79999999999	False
TA_SCS-ATP BCH_19May16_1June16.wiff (sample 142)	H. SCS-ATP G9 13C-Glc 240min	Glutamate 151/43	151.0 / 43.0	1021.8	False
TA_SCS-ATP BCH_19May16_1June16.wiff (sample 142)	H. SCS-ATP G9 13C-Glc 240min	Glutamate 146/128	146.0 / 128.0	1005451.2	False
TA_SCS-ATP BCH_19May16_1June16.wiff (sample 142)	H. SCS-ATP G9 13C-Glc 240min	Glutamate 147/129	147.0 / 129.0	120415.2	False
TA_SCS-ATP BCH_19May16_1June16.wiff (sample 142)	H. SCS-ATP G9 13C-Glc 240min	Glutamate 148/130	148.0 / 130.0	324146.399999999	False
TA_SCS-ATP BCH_19May16_1June16.wiff (sample 142)	H. SCS-ATP G9 13C-Glc 240min	Glutamate 149/131	149.0 / 131.0	94319.9999999997	False
TA_SCS-ATP BCH_19May16_1June16.wiff (sample 142)	H. SCS-ATP G9 13C-Glc 240min	Glutamate 150/132	150.0 / 132.0	149654.4	False
TA_SCS-ATP BCH_19May16_1June16.wiff (sample 142)	H. SCS-ATP G9 13C-Glc 240min	Glutamate 151/133	151.0 / 133.0	59421.5999999998	False
TA_SCS-ATP BCH_19May16_1June16.wiff (sample 142)	H. SCS-ATP G9 13C-Glc 240min	Succinate 117/99	117.0 / 99.0	42286.8	False
TA_SCS-ATP BCH_19May16_1June16.wiff (sample 142)	H. SCS-ATP G9 13C-Glc 240min	Succinate 118/100	118.0 / 100.0	5030.4	False
TA_SCS-ATP BCH_19May16_1June16.wiff (sample 142)	H. SCS-ATP G9 13C-Glc 240min	Succinate 119/101	119.0 / 101.0	17527.8	False
TA_SCS-ATP BCH_19May16_1June16.wiff (sample 142)	H. SCS-ATP G9 13C-Glc 240min	Succinate 120/102	120.0 / 102.0	5266.2	False
TA_SCS-ATP BCH_19May16_1June16.wiff (sample 142)	H. SCS-ATP G9 13C-Glc 240min	Succinate 121/103	121.0 / 103.0	7938.6	False
TA_SCS-ATP BCH_19May16_1June16.wiff (sample 142)	H. SCS-ATP G9 13C-Glc 240min	succinate 117/73	117.0 / 73.0	305740.791246609	True
TA_SCS-ATP BCH_19May16_1June16.wiff (sample 142)	H. SCS-ATP G9 13C-Glc 240min	succinate 118/73	118.0 / 73.0	5659.2	False
TA_SCS-ATP BCH_19May16_1June16.wiff (sample 142)	H. SCS-ATP G9 13C-Glc 240min	succinate 118/74	118.0 / 74.0	26095.2	True
TA_SCS-ATP BCH_19May16_1June16.wiff (sample 142)	H. SCS-ATP G9 13C-Glc 240min	succinate 119/74	119.0 / 74.0	59107.2	False
TA_SCS-ATP BCH_19May16_1June16.wiff (sample 142)	H. SCS-ATP G9 13C-Glc 240min	succinate 119/75	119.0 / 75.0	57849.6	False
TA_SCS-ATP BCH_19May16_1June16.wiff (sample 142)	H. SCS-ATP G9 13C-Glc 240min	succinate 120/75	120.0 / 75.0	26409.6	False
TA_SCS-ATP BCH_19May16_1June16.wiff (sample 142)	H. SCS-ATP G9 13C-Glc 240min	succinate 120/76	120.0 / 76.0	11318.4	False
TA_SCS-ATP BCH_19May16_1June16.wiff (sample 142)	H. SCS-ATP G9 13C-Glc 240min	succinate 121/76	121.0 / 76.0	44330.4	False
TA_SCS-ATP BCH_19May16_1June16.wiff (sample 142)	H. SCS-ATP G9 13C-Glc 240min	Malate 133/115	133.0 / 115.0	1276188.87954949	True
TA_SCS-ATP BCH_19May16_1June16.wiff (sample 142)	H. SCS-ATP G9 13C-Glc 240min	Malate 134/116	134.0 / 116.0	174963.6	False
TA_SCS-ATP BCH_19May16_1June16.wiff (sample 142)	H. SCS-ATP G9 13C-Glc 240min	Malate 135/117	135.0 / 117.0	449699.759308974	True
TA_SCS-ATP BCH_19May16_1June16.wiff (sample 142)	H. SCS-ATP G9 13C-Glc 240min	Malate 136/118	136.0 / 118.0	550590.719520892	True
TA_SCS-ATP BCH_19May16_1June16.wiff (sample 142)	H. SCS-ATP G9 13C-Glc 240min	Malate 137/119	137.0 / 119.0	169000.432299618	True
TA_SCS-ATP BCH_19May16_1June16.wiff (sample 142)	H. SCS-ATP G9 13C-Glc 240min	Aspartate 132/88	132.0 / 88.0	1510699.86	False
TA_SCS-ATP BCH_19May16_1June16.wiff (sample 142)	H. SCS-ATP G9 13C-Glc 240min	Aspartate 133/88	133.0 / 88.0	34269.6	False
TA_SCS-ATP BCH_19May16_1June16.wiff (sample 142)	H. SCS-ATP G9 13C-Glc 240min	Aspartate 133/89	133.0 / 89.0	145670.952	False
TA_SCS-ATP BCH_19May16_1June16.wiff (sample 142)	H. SCS-ATP G9 13C-Glc 240min	Aspartate 134/90	134.0 / 90.0	305805.876	False
TA_SCS-ATP BCH_19May16_1June16.wiff (sample 142)	H. SCS-ATP G9 13C-Glc 240min	Aspartate 134/89	134.0 / 89.0	217146.648	False
TA_SCS-ATP BCH_19May16_1June16.wiff (sample 142)	H. SCS-ATP G9 13C-Glc 240min	Aspartate 135/91	135.0 / 91.0	287677.572	False
TA_SCS-ATP BCH_19May16_1June16.wiff (sample 142)	H. SCS-ATP G9 13C-Glc 240min	Aspartate 135/90	135.0 / 90.0	269862.096	False
TA_SCS-ATP BCH_19May16_1June16.wiff (sample 142)	H. SCS-ATP G9 13C-Glc 240min	Aspartate 136/91	136.0 / 91.0	142316.304	False
TA_SCS-ATP BCH_19May16_1June16.wiff (sample 142)	H. SCS-ATP G9 13C-Glc 240min	Pyruvate 87/87	87.0 / 87.0	93699.7756177279	True
TA_SCS-ATP BCH_19May16_1June16.wiff (sample 142)	H. SCS-ATP G9 13C-Glc 240min	Pyruvate 88/88	88.0 / 88.0	9185.07982379441	True
TA_SCS-ATP BCH_19May16_1June16.wiff (sample 142)	H. SCS-ATP G9 13C-Glc 240min	Pyruvate 89/89	89.0 / 89.0	9748.89486222749	True
TA_SCS-ATP BCH_19May16_1June16.wiff (sample 142)	H. SCS-ATP G9 13C-Glc 240min	Pyruvate 90/90	90.0 / 90.0	90388.707299336	True
TA_SCS-ATP BCH_19May16_1June16.wiff (sample 142)	H. SCS-ATP G9 13C-Glc 240min	Lactate 89/89	89.0 / 89.0	319857.879819753	True
TA_SCS-ATP BCH_19May16_1June16.wiff (sample 142)	H. SCS-ATP G9 13C-Glc 240min	Lactate 90/90	90.0 / 90.0	13570.9903029372	True
TA_SCS-ATP BCH_19May16_1June16.wiff (sample 142)	H. SCS-ATP G9 13C-Glc 240min	Lactate 91/91	91.0 / 91.0	9540.13509135497	True
TA_SCS-ATP BCH_19May16_1June16.wiff (sample 142)	H. SCS-ATP G9 13C-Glc 240min	Lactate 91/92	92.0 / 92.0	103357.120810964	True
TA_SCS-ATP BCH_19May16_1June16.wiff (sample 142)	H. SCS-ATP G9 13C-Glc 240min	Taurine 124/80	124.0 / 80.0	499636.62	False
TA_SCS-ATP BCH_19May16_1June16.wiff (sample 142)	H. SCS-ATP G9 13C-Glc 240min	Taurine 128/81	128.0 / 80.0	70375.296	False
TA_SCS-ATP BCH_19May16_1June16.wiff (sample 142)	H. SCS-ATP G9 13C-Glc 240min	Glutamine 145/127	145.0 / 127.0	893053.2	False
TA_SCS-ATP BCH_19May16_1June16.wiff (sample 142)	H. SCS-ATP G9 13C-Glc 240min	Glutamine 146/128	146.0 / 128.0	62251.2	False
TA_SCS-ATP BCH_19May16_1June16.wiff (sample 142)	H. SCS-ATP G9 13C-Glc 240min	Glutamine 147/129	147.0 / 129.0	21536.4	False
TA_SCS-ATP BCH_19May16_1June16.wiff (sample 142)	H. SCS-ATP G9 13C-Glc 240min	Glutamine 148/130	148.0 / 130.0	4087.2	False
TA_SCS-ATP BCH_19May16_1June16.wiff (sample 142)	H. SCS-ATP G9 13C-Glc 240min	Glutamine 149/131	149.0 / 131.0	4087.2	False
TA_SCS-ATP BCH_19May16_1June16.wiff (sample 142)	H. SCS-ATP G9 13C-Glc 240min	Glutamine 150/132	150.0 / 132.0	3458.39999999999	False
TA_SCS-ATP BCH_19May16_1June16.wiff (sample 142)	H. SCS-ATP G9 13C-Glc 240min	aKG 145/101	145.0 / 101.0	163697.076	False
TA_SCS-ATP BCH_19May16_1June16.wiff (sample 142)	H. SCS-ATP G9 13C-Glc 240min	aKG 146/101	146.0 / 101.0	2618.95199999999	False
TA_SCS-ATP BCH_19May16_1June16.wiff (sample 142)	H. SCS-ATP G9 13C-Glc 240min	aKG 146/102	146.0 / 102.0	12995.724	False
TA_SCS-ATP BCH_19May16_1June16.wiff (sample 142)	H. SCS-ATP G9 13C-Glc 240min	aKG 147/102	147.0 / 102.0	49780.5239999999	False
TA_SCS-ATP BCH_19May16_1June16.wiff (sample 142)	H. SCS-ATP G9 13C-Glc 240min	aKG 147/103	147.0 / 103.0	16034.4	False
TA_SCS-ATP BCH_19May16_1June16.wiff (sample 142)	H. SCS-ATP G9 13C-Glc 240min	aKG 148/103	148.0 / 103.0	12786.648	False
TA_SCS-ATP BCH_19May16_1June16.wiff (sample 142)	H. SCS-ATP G9 13C-Glc 240min	aKG 148/104	148.0 / 104.0	6918.37199999999	False
TA_SCS-ATP BCH_19May16_1June16.wiff (sample 142)	H. SCS-ATP G9 13C-Glc 240min	aKG 149/104	149.0 / 104.0	20961.048	False
TA_SCS-ATP BCH_19May16_1June16.wiff (sample 142)	H. SCS-ATP G9 13C-Glc 240min	aKG 149/105	149.0 / 105.0	3037.104	False
TA_SCS-ATP BCH_19May16_1June16.wiff (sample 142)	H. SCS-ATP G9 13C-Glc 240min	aKG 150/105	150.0 / 105.0	16557.876	False
TA_SCS-ATP BCH_19May16_1June16.wiff (sample 143)	I. SCS-ATP G9 13C-Gln BCH 0min	Citrate 191/67	191.0 / 67.0	175642.704	False
TA_SCS-ATP BCH_19May16_1June16.wiff (sample 143)	I. SCS-ATP G9 13C-Gln BCH 0min	Citrate 192/67	192.0 / 67.0	3458.4	False
TA_SCS-ATP BCH_19May16_1June16.wiff (sample 143)	I. SCS-ATP G9 13C-Gln BCH 0min	Citrate 192/68	192.0 / 68.0	8908.524	False
TA_SCS-ATP BCH_19May16_1June16.wiff (sample 143)	I. SCS-ATP G9 13C-Gln BCH 0min	Citrate 193/67	193.0 / 67.0	1886.4	False
TA_SCS-ATP BCH_19May16_1June16.wiff (sample 143)	I. SCS-ATP G9 13C-Gln BCH 0min	Citrate 193/68	193.0 / 68.0	314.4	True
TA_SCS-ATP BCH_19May16_1June16.wiff (sample 143)	I. SCS-ATP G9 13C-Gln BCH 0min	Citrate 193/69	193.0 / 69.0	314.4	False
TA_SCS-ATP BCH_19May16_1June16.wiff (sample 143)	I. SCS-ATP G9 13C-Gln BCH 0min	Citrate 194/68	194.0 / 68.0	209.076	True
TA_SCS-ATP BCH_19May16_1June16.wiff (sample 143)	I. SCS-ATP G9 13C-Gln BCH 0min	Citrate 194/69	194.0 / 69.0	N/A	False
TA_SCS-ATP BCH_19May16_1June16.wiff (sample 143)	I. SCS-ATP G9 13C-Gln BCH 0min	Citrate 194/70	194.0 / 70.0	N/A	False
TA_SCS-ATP BCH_19May16_1June16.wiff (sample 143)	I. SCS-ATP G9 13C-Gln BCH 0min	Citrate 195/69	195.0 / 69.0	N/A	False
TA_SCS-ATP BCH_19May16_1June16.wiff (sample 143)	I. SCS-ATP G9 13C-Gln BCH 0min	Citrate 195/70	195.0 / 70.0	N/A	False
TA_SCS-ATP BCH_19May16_1June16.wiff (sample 143)	I. SCS-ATP G9 13C-Gln BCH 0min	Citrate 195/71	195.0 / 71.0	N/A	False
TA_SCS-ATP BCH_19May16_1June16.wiff (sample 143)	I. SCS-ATP G9 13C-Gln BCH 0min	Citrate 196/70	196.0 / 70.0	N/A	False
TA_SCS-ATP BCH_19May16_1June16.wiff (sample 143)	I. SCS-ATP G9 13C-Gln BCH 0min	Citrate 196/71	196.0 / 71.0	N/A	False
TA_SCS-ATP BCH_19May16_1June16.wiff (sample 143)	I. SCS-ATP G9 13C-Gln BCH 0min	Citrate 197/71	197.0 / 71.0	N/A	False
TA_SCS-ATP BCH_19May16_1June16.wiff (sample 143)	I. SCS-ATP G9 13C-Gln BCH 0min	Citrate 191/111	191.0 / 111.0	2957534.076	False
TA_SCS-ATP BCH_19May16_1June16.wiff (sample 143)	I. SCS-ATP G9 13C-Gln BCH 0min	Citrate 192/111	192.0 / 111.0	52819.2	False
TA_SCS-ATP BCH_19May16_1June16.wiff (sample 143)	I. SCS-ATP G9 13C-Gln BCH 0min	Citrate 192/112	192.0 / 112.0	166317.6	False
TA_SCS-ATP BCH_19May16_1June16.wiff (sample 143)	I. SCS-ATP G9 13C-Gln BCH 0min	Citrate 193/112	193.0 / 112.0	3458.4	False
TA_SCS-ATP BCH_19May16_1June16.wiff (sample 143)	I. SCS-ATP G9 13C-Gln BCH 0min	Citrate 193/113	193.0 / 113.0	23894.4	False
TA_SCS-ATP BCH_19May16_1June16.wiff (sample 143)	I. SCS-ATP G9 13C-Gln BCH 0min	Citrate 194/113	194.0 / 113.0	314.4	True
TA_SCS-ATP BCH_19May16_1June16.wiff (sample 143)	I. SCS-ATP G9 13C-Gln BCH 0min	Citrate 194/114	194.0 / 114.0	1572	False
TA_SCS-ATP BCH_19May16_1June16.wiff (sample 143)	I. SCS-ATP G9 13C-Gln BCH 0min	Citrate 195/114	195.0 / 114.0	N/A	False
TA_SCS-ATP BCH_19May16_1June16.wiff (sample 143)	I. SCS-ATP G9 13C-Gln BCH 0min	Citrate 195/115	195.0 / 115.0	N/A	False
TA_SCS-ATP BCH_19May16_1June16.wiff (sample 143)	I. SCS-ATP G9 13C-Gln BCH 0min	Citrate 196/115	196.0 / 115.0	N/A	False
TA_SCS-ATP BCH_19May16_1June16.wiff (sample 143)	I. SCS-ATP G9 13C-Gln BCH 0min	Citrate 196/116	196.0 / 116.0	628.8	True
TA_SCS-ATP BCH_19May16_1June16.wiff (sample 143)	I. SCS-ATP G9 13C-Gln BCH 0min	Citrate 197/116	197.0 / 116.0	N/A	False
TA_SCS-ATP BCH_19May16_1June16.wiff (sample 143)	I. SCS-ATP G9 13C-Gln BCH 0min	Glutamate 146/41	146.0 / 41.0	16270.1999999999	False
TA_SCS-ATP BCH_19May16_1June16.wiff (sample 143)	I. SCS-ATP G9 13C-Gln BCH 0min	Glutamate 147/41	147.0 / 41.0	392.999999999999	False
TA_SCS-ATP BCH_19May16_1June16.wiff (sample 143)	I. SCS-ATP G9 13C-Gln BCH 0min	Glutamate 147/42	147.0 / 42.0	314.399999999999	False
TA_SCS-ATP BCH_19May16_1June16.wiff (sample 143)	I. SCS-ATP G9 13C-Gln BCH 0min	Glutamate 148/41	148.0 / 41.0	235.8	False
TA_SCS-ATP BCH_19May16_1June16.wiff (sample 143)	I. SCS-ATP G9 13C-Gln BCH 0min	Glutamate 148/42	148.0 / 42.0	N/A	False
TA_SCS-ATP BCH_19May16_1June16.wiff (sample 143)	I. SCS-ATP G9 13C-Gln BCH 0min	Glutamate 148/43	148.0 / 43.0	78.5999999999997	True
TA_SCS-ATP BCH_19May16_1June16.wiff (sample 143)	I. SCS-ATP G9 13C-Gln BCH 0min	Glutamate 149/41	149.0 / 41.0	N/A	False
TA_SCS-ATP BCH_19May16_1June16.wiff (sample 143)	I. SCS-ATP G9 13C-Gln BCH 0min	Glutamate 149/42	149.0 / 42.0	N/A	False
TA_SCS-ATP BCH_19May16_1June16.wiff (sample 143)	I. SCS-ATP G9 13C-Gln BCH 0min	Glutamate 149/43	149.0 / 43.0	N/A	False
TA_SCS-ATP BCH_19May16_1June16.wiff (sample 143)	I. SCS-ATP G9 13C-Gln BCH 0min	Glutamate 150/42	150.0 / 42.0	N/A	False
TA_SCS-ATP BCH_19May16_1June16.wiff (sample 143)	I. SCS-ATP G9 13C-Gln BCH 0min	Glutamate 150/43	150.0 / 43.0	N/A	False
TA_SCS-ATP BCH_19May16_1June16.wiff (sample 143)	I. SCS-ATP G9 13C-Gln BCH 0min	Glutamate 151/43	151.0 / 43.0	N/A	False
TA_SCS-ATP BCH_19May16_1June16.wiff (sample 143)	I. SCS-ATP G9 13C-Gln BCH 0min	Glutamate 146/128	146.0 / 128.0	1469769.696	False
TA_SCS-ATP BCH_19May16_1June16.wiff (sample 143)	I. SCS-ATP G9 13C-Gln BCH 0min	Glutamate 147/129	147.0 / 129.0	107524.8	False
TA_SCS-ATP BCH_19May16_1June16.wiff (sample 143)	I. SCS-ATP G9 13C-Gln BCH 0min	Glutamate 148/130	148.0 / 130.0	10375.2	False
TA_SCS-ATP BCH_19May16_1June16.wiff (sample 143)	I. SCS-ATP G9 13C-Gln BCH 0min	Glutamate 149/131	149.0 / 131.0	N/A	False
TA_SCS-ATP BCH_19May16_1June16.wiff (sample 143)	I. SCS-ATP G9 13C-Gln BCH 0min	Glutamate 150/132	150.0 / 132.0	N/A	False
TA_SCS-ATP BCH_19May16_1June16.wiff (sample 143)	I. SCS-ATP G9 13C-Gln BCH 0min	Glutamate 151/133	151.0 / 133.0	N/A	False
TA_SCS-ATP BCH_19May16_1June16.wiff (sample 143)	I. SCS-ATP G9 13C-Gln BCH 0min	Succinate 117/99	117.0 / 99.0	78835.8	False
TA_SCS-ATP BCH_19May16_1June16.wiff (sample 143)	I. SCS-ATP G9 13C-Gln BCH 0min	Succinate 118/100	118.0 / 100.0	3851.4	False
TA_SCS-ATP BCH_19May16_1June16.wiff (sample 143)	I. SCS-ATP G9 13C-Gln BCH 0min	Succinate 119/101	119.0 / 101.0	471.6	False
TA_SCS-ATP BCH_19May16_1June16.wiff (sample 143)	I. SCS-ATP G9 13C-Gln BCH 0min	Succinate 120/102	120.0 / 102.0	N/A	False
TA_SCS-ATP BCH_19May16_1June16.wiff (sample 143)	I. SCS-ATP G9 13C-Gln BCH 0min	Succinate 121/103	121.0 / 103.0	N/A	False
TA_SCS-ATP BCH_19May16_1June16.wiff (sample 143)	I. SCS-ATP G9 13C-Gln BCH 0min	succinate 117/73	117.0 / 73.0	554381.138619014	True
TA_SCS-ATP BCH_19May16_1June16.wiff (sample 143)	I. SCS-ATP G9 13C-Gln BCH 0min	succinate 118/73	118.0 / 73.0	5659.2	False
TA_SCS-ATP BCH_19May16_1June16.wiff (sample 143)	I. SCS-ATP G9 13C-Gln BCH 0min	succinate 118/74	118.0 / 74.0	22008	True
TA_SCS-ATP BCH_19May16_1June16.wiff (sample 143)	I. SCS-ATP G9 13C-Gln BCH 0min	succinate 119/74	119.0 / 74.0	N/A	True
TA_SCS-ATP BCH_19May16_1June16.wiff (sample 143)	I. SCS-ATP G9 13C-Gln BCH 0min	succinate 119/75	119.0 / 75.0	5973.6	False
TA_SCS-ATP BCH_19May16_1June16.wiff (sample 143)	I. SCS-ATP G9 13C-Gln BCH 0min	succinate 120/75	120.0 / 75.0	N/A	False
TA_SCS-ATP BCH_19May16_1June16.wiff (sample 143)	I. SCS-ATP G9 13C-Gln BCH 0min	succinate 120/76	120.0 / 76.0	N/A	False
TA_SCS-ATP BCH_19May16_1June16.wiff (sample 143)	I. SCS-ATP G9 13C-Gln BCH 0min	succinate 121/76	121.0 / 76.0	628.8	True
