Original Filename	Sample Name	Component Name	Mass Info	Area	Modified
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 129)	F. std 31.25uM glu 3.13uM PEP	Malate 137/119	137.0 / 119.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 129)	F. std 31.25uM glu 3.13uM PEP	Glutamate 146/102	146.0 / 102.0	30297.8835	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 129)	F. std 31.25uM glu 3.13uM PEP	Glutamate 147/102	147.0 / 102.0	641.258000000001	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 129)	F. std 31.25uM glu 3.13uM PEP	Glutamate 147/103	147.0 / 103.0	5393.75900000001	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 129)	F. std 31.25uM glu 3.13uM PEP	Glutamate 148/104	148.0 / 104.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 129)	F. std 31.25uM glu 3.13uM PEP	Glutamate 148/103	148.0 / 103.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 129)	F. std 31.25uM glu 3.13uM PEP	Glutamate 149/105	149.0 / 105.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 129)	F. std 31.25uM glu 3.13uM PEP	Glutamate 149/104	149.0 / 104.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 129)	F. std 31.25uM glu 3.13uM PEP	Glutamate 150/106	150.0 / 106.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 129)	F. std 31.25uM glu 3.13uM PEP	Glutamate 150/105	150.0 / 105.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 129)	F. std 31.25uM glu 3.13uM PEP	Glutamate 151/106	151.0 / 106.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 129)	F. std 31.25uM glu 3.13uM PEP	Glutamate 146/41	146.0 / 41.0	1925.7335	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 129)	F. std 31.25uM glu 3.13uM PEP	Glutamate 147/41	147.0 / 41.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 129)	F. std 31.25uM glu 3.13uM PEP	Glutamate 147/42	147.0 / 42.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 129)	F. std 31.25uM glu 3.13uM PEP	Glutamate 148/41	148.0 / 41.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 129)	F. std 31.25uM glu 3.13uM PEP	Glutamate 148/42	148.0 / 42.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 129)	F. std 31.25uM glu 3.13uM PEP	Glutamate 148/43	148.0 / 43.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 129)	F. std 31.25uM glu 3.13uM PEP	Glutamate 149/41	149.0 / 41.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 129)	F. std 31.25uM glu 3.13uM PEP	Glutamate 149/42	149.0 / 42.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 129)	F. std 31.25uM glu 3.13uM PEP	Glutamate 149/43	149.0 / 43.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 129)	F. std 31.25uM glu 3.13uM PEP	Glutamate 150/42	150.0 / 42.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 129)	F. std 31.25uM glu 3.13uM PEP	Glutamate 150/43	150.0 / 43.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 129)	F. std 31.25uM glu 3.13uM PEP	Glutamate 151/43	151.0 / 43.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 129)	F. std 31.25uM glu 3.13uM PEP	Glutamate 146/128	146.0 / 128.0	140062.809	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 129)	F. std 31.25uM glu 3.13uM PEP	Glutamate 147/129	147.0 / 129.0	8089.65900000001	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 129)	F. std 31.25uM glu 3.13uM PEP	Glutamate 148/130	148.0 / 130.0	1925.5335	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 129)	F. std 31.25uM glu 3.13uM PEP	Glutamate 149/131	149.0 / 131.0	N/A	True
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 129)	F. std 31.25uM glu 3.13uM PEP	Glutamate 150/132	150.0 / 132.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 129)	F. std 31.25uM glu 3.13uM PEP	Glutamate 151/133	151.0 / 133.0	N/A	True
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 130)	G. std 15.63uM glu 1.57uM PEP	taurine	124.0 / 80.0	N/A	True
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 130)	G. std 15.63uM glu 1.57uM PEP	D4-taurine	128.0 / 80.0	55927.8188333333	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 130)	G. std 15.63uM glu 1.57uM PEP	PEP 167/79	167.0 / 79.0	7446.6085	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 130)	G. std 15.63uM glu 1.57uM PEP	PEP 168/79	168.0 / 79.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 130)	G. std 15.63uM glu 1.57uM PEP	PEP 169/79	169.0 / 79.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 130)	G. std 15.63uM glu 1.57uM PEP	PEP 170/79	170.0 / 79.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 130)	G. std 15.63uM glu 1.57uM PEP	Aspartate 132/88	132.0 / 88.0	1540.5	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 130)	G. std 15.63uM glu 1.57uM PEP	Aspartate 133/88	133.0 / 88.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 130)	G. std 15.63uM glu 1.57uM PEP	Aspartate 133/89	133.0 / 89.0	N/A	True
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 130)	G. std 15.63uM glu 1.57uM PEP	Aspartate 134/90	134.0 / 90.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 130)	G. std 15.63uM glu 1.57uM PEP	Aspartate 134/89	134.0 / 89.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 130)	G. std 15.63uM glu 1.57uM PEP	Aspartate 135/91	135.0 / 91.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 130)	G. std 15.63uM glu 1.57uM PEP	Aspartate 135/90	135.0 / 90.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 130)	G. std 15.63uM glu 1.57uM PEP	Aspartate 136/91	136.0 / 91.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 130)	G. std 15.63uM glu 1.57uM PEP	3PG 185/79	185.0 / 79.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 130)	G. std 15.63uM glu 1.57uM PEP	3PG 186/79	186.0 / 79.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 130)	G. std 15.63uM glu 1.57uM PEP	3PG 187/79	187.0 / 79.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 130)	G. std 15.63uM glu 1.57uM PEP	3PG 188/79	188.0 / 79.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 130)	G. std 15.63uM glu 1.57uM PEP	2PG 185/79	185.0 / 79.0	258.017	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 130)	G. std 15.63uM glu 1.57uM PEP	2PG 186/79	186.0 / 79.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 130)	G. std 15.63uM glu 1.57uM PEP	2PG 187/79	187.0 / 79.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 130)	G. std 15.63uM glu 1.57uM PEP	2PG 188/79	188.0 / 79.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 130)	G. std 15.63uM glu 1.57uM PEP	Malate 133/115	133.0 / 115.0	115913.897957223	True
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 130)	G. std 15.63uM glu 1.57uM PEP	Malate 134/116	134.0 / 116.0	7446.342	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 130)	G. std 15.63uM glu 1.57uM PEP	Malate 135/117	135.0 / 117.0	1288.28053504673	True
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 130)	G. std 15.63uM glu 1.57uM PEP	Malate 136/118	136.0 / 118.0	N/A	True
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 130)	G. std 15.63uM glu 1.57uM PEP	Malate 137/119	137.0 / 119.0	N/A	True
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 130)	G. std 15.63uM glu 1.57uM PEP	Glutamate 146/102	146.0 / 102.0	15534.042	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 130)	G. std 15.63uM glu 1.57uM PEP	Glutamate 147/102	147.0 / 102.0	1153.541	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 130)	G. std 15.63uM glu 1.57uM PEP	Glutamate 147/103	147.0 / 103.0	2951.858	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 130)	G. std 15.63uM glu 1.57uM PEP	Glutamate 148/104	148.0 / 104.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 130)	G. std 15.63uM glu 1.57uM PEP	Glutamate 148/103	148.0 / 103.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 130)	G. std 15.63uM glu 1.57uM PEP	Glutamate 149/105	149.0 / 105.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 130)	G. std 15.63uM glu 1.57uM PEP	Glutamate 149/104	149.0 / 104.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 130)	G. std 15.63uM glu 1.57uM PEP	Glutamate 150/106	150.0 / 106.0	258.017	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 130)	G. std 15.63uM glu 1.57uM PEP	Glutamate 150/105	150.0 / 105.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 130)	G. std 15.63uM glu 1.57uM PEP	Glutamate 151/106	151.0 / 106.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 130)	G. std 15.63uM glu 1.57uM PEP	Glutamate 146/41	146.0 / 41.0	514.108499999999	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 130)	G. std 15.63uM glu 1.57uM PEP	Glutamate 147/41	147.0 / 41.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 130)	G. std 15.63uM glu 1.57uM PEP	Glutamate 147/42	147.0 / 42.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 130)	G. std 15.63uM glu 1.57uM PEP	Glutamate 148/41	148.0 / 41.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 130)	G. std 15.63uM glu 1.57uM PEP	Glutamate 148/42	148.0 / 42.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 130)	G. std 15.63uM glu 1.57uM PEP	Glutamate 148/43	148.0 / 43.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 130)	G. std 15.63uM glu 1.57uM PEP	Glutamate 149/41	149.0 / 41.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 130)	G. std 15.63uM glu 1.57uM PEP	Glutamate 149/42	149.0 / 42.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 130)	G. std 15.63uM glu 1.57uM PEP	Glutamate 149/43	149.0 / 43.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 130)	G. std 15.63uM glu 1.57uM PEP	Glutamate 150/42	150.0 / 42.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 130)	G. std 15.63uM glu 1.57uM PEP	Glutamate 150/43	150.0 / 43.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 130)	G. std 15.63uM glu 1.57uM PEP	Glutamate 151/43	151.0 / 43.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 130)	G. std 15.63uM glu 1.57uM PEP	Glutamate 146/128	146.0 / 128.0	70606.1495000001	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 130)	G. std 15.63uM glu 1.57uM PEP	Glutamate 147/129	147.0 / 129.0	3761.20108504961	True
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 130)	G. std 15.63uM glu 1.57uM PEP	Glutamate 148/130	148.0 / 130.0	N/A	True
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 130)	G. std 15.63uM glu 1.57uM PEP	Glutamate 149/131	149.0 / 131.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 130)	G. std 15.63uM glu 1.57uM PEP	Glutamate 150/132	150.0 / 132.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 130)	G. std 15.63uM glu 1.57uM PEP	Glutamate 151/133	151.0 / 133.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 131)	H. std 0	taurine	124.0 / 80.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 131)	H. std 0	D4-taurine	128.0 / 80.0	128171.887	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 131)	H. std 0	PEP 167/79	167.0 / 79.0	N/A	True
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 131)	H. std 0	PEP 168/79	168.0 / 79.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 131)	H. std 0	PEP 169/79	169.0 / 79.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 131)	H. std 0	PEP 170/79	170.0 / 79.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 131)	H. std 0	Aspartate 132/88	132.0 / 88.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 131)	H. std 0	Aspartate 133/88	133.0 / 88.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 131)	H. std 0	Aspartate 133/89	133.0 / 89.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 131)	H. std 0	Aspartate 134/90	134.0 / 90.0	N/A	True
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 131)	H. std 0	Aspartate 134/89	134.0 / 89.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 131)	H. std 0	Aspartate 135/91	135.0 / 91.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 131)	H. std 0	Aspartate 135/90	135.0 / 90.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 131)	H. std 0	Aspartate 136/91	136.0 / 91.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 131)	H. std 0	3PG 185/79	185.0 / 79.0	258.017	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 131)	H. std 0	3PG 186/79	186.0 / 79.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 131)	H. std 0	3PG 187/79	187.0 / 79.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 131)	H. std 0	3PG 188/79	188.0 / 79.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 131)	H. std 0	2PG 185/79	185.0 / 79.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 131)	H. std 0	2PG 186/79	186.0 / 79.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 131)	H. std 0	2PG 187/79	187.0 / 79.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 131)	H. std 0	2PG 188/79	188.0 / 79.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 131)	H. std 0	Malate 133/115	133.0 / 115.0	N/A	True
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 131)	H. std 0	Malate 134/116	134.0 / 116.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 131)	H. std 0	Malate 135/117	135.0 / 117.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 131)	H. std 0	Malate 136/118	136.0 / 118.0	N/A	True
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 131)	H. std 0	Malate 137/119	137.0 / 119.0	N/A	True
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 131)	H. std 0	Glutamate 146/102	146.0 / 102.0	641.1915	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 131)	H. std 0	Glutamate 147/102	147.0 / 102.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 131)	H. std 0	Glutamate 147/103	147.0 / 103.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 131)	H. std 0	Glutamate 148/104	148.0 / 104.0	258.017	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 131)	H. std 0	Glutamate 148/103	148.0 / 103.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 131)	H. std 0	Glutamate 149/105	149.0 / 105.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 131)	H. std 0	Glutamate 149/104	149.0 / 104.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 131)	H. std 0	Glutamate 150/106	150.0 / 106.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 131)	H. std 0	Glutamate 150/105	150.0 / 105.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 131)	H. std 0	Glutamate 151/106	151.0 / 106.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 131)	H. std 0	Glutamate 146/41	146.0 / 41.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 131)	H. std 0	Glutamate 147/41	147.0 / 41.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 131)	H. std 0	Glutamate 147/42	147.0 / 42.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 131)	H. std 0	Glutamate 148/41	148.0 / 41.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 131)	H. std 0	Glutamate 148/42	148.0 / 42.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 131)	H. std 0	Glutamate 148/43	148.0 / 43.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 131)	H. std 0	Glutamate 149/41	149.0 / 41.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 131)	H. std 0	Glutamate 149/42	149.0 / 42.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 131)	H. std 0	Glutamate 149/43	149.0 / 43.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 131)	H. std 0	Glutamate 150/42	150.0 / 42.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 131)	H. std 0	Glutamate 150/43	150.0 / 43.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 131)	H. std 0	Glutamate 151/43	151.0 / 43.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 131)	H. std 0	Glutamate 146/128	146.0 / 128.0	N/A	True
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 131)	H. std 0	Glutamate 147/129	147.0 / 129.0	N/A	True
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 131)	H. std 0	Glutamate 148/130	148.0 / 130.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 131)	H. std 0	Glutamate 149/131	149.0 / 131.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 131)	H. std 0	Glutamate 150/132	150.0 / 132.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 131)	H. std 0	Glutamate 151/133	151.0 / 133.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 132)	A. std 1mm glu 100uM PEP	taurine	124.0 / 80.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 132)	A. std 1mm glu 100uM PEP	D4-taurine	128.0 / 80.0	45056.7	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 132)	A. std 1mm glu 100uM PEP	PEP 167/79	167.0 / 79.0	663947.9665	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 132)	A. std 1mm glu 100uM PEP	PEP 168/79	168.0 / 79.0	26186.0745	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 132)	A. std 1mm glu 100uM PEP	PEP 169/79	169.0 / 79.0	6034.9835	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 132)	A. std 1mm glu 100uM PEP	PEP 170/79	170.0 / 79.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 132)	A. std 1mm glu 100uM PEP	Aspartate 132/88	132.0 / 88.0	41850.358	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 132)	A. std 1mm glu 100uM PEP	Aspartate 133/88	133.0 / 88.0	770.3	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 132)	A. std 1mm glu 100uM PEP	Aspartate 133/89	133.0 / 89.0	7190.217	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 132)	A. std 1mm glu 100uM PEP	Aspartate 134/90	134.0 / 90.0	381.886822818728	True
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 132)	A. std 1mm glu 100uM PEP	Aspartate 134/89	134.0 / 89.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 132)	A. std 1mm glu 100uM PEP	Aspartate 135/91	135.0 / 91.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 132)	A. std 1mm glu 100uM PEP	Aspartate 135/90	135.0 / 90.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 132)	A. std 1mm glu 100uM PEP	Aspartate 136/91	136.0 / 91.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 132)	A. std 1mm glu 100uM PEP	3PG 185/79	185.0 / 79.0	258.017	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 132)	A. std 1mm glu 100uM PEP	3PG 186/79	186.0 / 79.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 132)	A. std 1mm glu 100uM PEP	3PG 187/79	187.0 / 79.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 132)	A. std 1mm glu 100uM PEP	3PG 188/79	188.0 / 79.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 132)	A. std 1mm glu 100uM PEP	2PG 185/79	185.0 / 79.0	1155.3	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 132)	A. std 1mm glu 100uM PEP	2PG 186/79	186.0 / 79.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 132)	A. std 1mm glu 100uM PEP	2PG 187/79	187.0 / 79.0	258.017	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 132)	A. std 1mm glu 100uM PEP	2PG 188/79	188.0 / 79.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 132)	A. std 1mm glu 100uM PEP	Malate 133/115	133.0 / 115.0	970501.2	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 132)	A. std 1mm glu 100uM PEP	Malate 134/116	134.0 / 116.0	58025.517	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 132)	A. std 1mm glu 100uM PEP	Malate 135/117	135.0 / 117.0	15152.493	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 132)	A. std 1mm glu 100uM PEP	Malate 136/118	136.0 / 118.0	N/A	True
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 132)	A. std 1mm glu 100uM PEP	Malate 137/119	137.0 / 119.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 132)	A. std 1mm glu 100uM PEP	Glutamate 146/102	146.0 / 102.0	950363.295500001	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 132)	A. std 1mm glu 100uM PEP	Glutamate 147/102	147.0 / 102.0	27985.358	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 132)	A. std 1mm glu 100uM PEP	Glutamate 147/103	147.0 / 103.0	135950.8335	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 132)	A. std 1mm glu 100uM PEP	Glutamate 148/104	148.0 / 104.0	12707.541	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 132)	A. std 1mm glu 100uM PEP	Glutamate 148/103	148.0 / 103.0	1411.558	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 132)	A. std 1mm glu 100uM PEP	Glutamate 149/105	149.0 / 105.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 132)	A. std 1mm glu 100uM PEP	Glutamate 149/104	149.0 / 104.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 132)	A. std 1mm glu 100uM PEP	Glutamate 150/106	150.0 / 106.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 132)	A. std 1mm glu 100uM PEP	Glutamate 150/105	150.0 / 105.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 132)	A. std 1mm glu 100uM PEP	Glutamate 151/106	151.0 / 106.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 132)	A. std 1mm glu 100uM PEP	Glutamate 146/41	146.0 / 41.0	47626.8915	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 132)	A. std 1mm glu 100uM PEP	Glutamate 147/41	147.0 / 41.0	2052.783	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 132)	A. std 1mm glu 100uM PEP	Glutamate 147/42	147.0 / 42.0	770.3	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 132)	A. std 1mm glu 100uM PEP	Glutamate 148/41	148.0 / 41.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 132)	A. std 1mm glu 100uM PEP	Glutamate 148/42	148.0 / 42.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 132)	A. std 1mm glu 100uM PEP	Glutamate 148/43	148.0 / 43.0	385.133500000001	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 132)	A. std 1mm glu 100uM PEP	Glutamate 149/41	149.0 / 41.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 132)	A. std 1mm glu 100uM PEP	Glutamate 149/42	149.0 / 42.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 132)	A. std 1mm glu 100uM PEP	Glutamate 149/43	149.0 / 43.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 132)	A. std 1mm glu 100uM PEP	Glutamate 150/42	150.0 / 42.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 132)	A. std 1mm glu 100uM PEP	Glutamate 150/43	150.0 / 43.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 132)	A. std 1mm glu 100uM PEP	Glutamate 151/43	151.0 / 43.0	N/A	False
