Original Filename	Sample Name	Component Name	Mass Info	Area	Modified
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 334)	E. [13C-glc] G9 60min	Citrate 197/116	197.0 / 116.0	863336.15	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 334)	E. [13C-glc] G9 60min	Citrate 191/67	191.0 / 67.0	702140.055966661	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 334)	E. [13C-glc] G9 60min	Citrate 192/67	192.0 / 67.0	33663.54	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 334)	E. [13C-glc] G9 60min	Citrate 192/68	192.0 / 68.0	95379.9399999999	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 334)	E. [13C-glc] G9 60min	Citrate 193/67	193.0 / 67.0	9077.76000000001	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 334)	E. [13C-glc] G9 60min	Citrate 193/68	193.0 / 68.0	470847.68	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 334)	E. [13C-glc] G9 60min	Citrate 193/69	193.0 / 69.0	489760.019999999	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 334)	E. [13C-glc] G9 60min	Citrate 194/68	194.0 / 68.0	13175.36	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 334)	E. [13C-glc] G9 60min	Citrate 194/69	194.0 / 69.0	126451.679226744	True
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 334)	E. [13C-glc] G9 60min	Citrate 194/70	194.0 / 70.0	51723.7707739119	True
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 334)	E. [13C-glc] G9 60min	Citrate 195/69	195.0 / 69.0	78245.0762376848	True
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 334)	E. [13C-glc] G9 60min	Citrate 195/70	195.0 / 70.0	222837.007419917	True
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 334)	E. [13C-glc] G9 60min	Citrate 195/71	195.0 / 71.0	19974.8279498185	True
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 334)	E. [13C-glc] G9 60min	Citrate 196/70	196.0 / 70.0	101495.02	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 334)	E. [13C-glc] G9 60min	Citrate 196/71	196.0 / 71.0	178529.88	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 334)	E. [13C-glc] G9 60min	Citrate 197/71	197.0 / 71.0	68545.6803669816	True
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 334)	E. [13C-glc] G9 60min	Succinate 117/99	117.0 / 99.0	11095.04	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 334)	E. [13C-glc] G9 60min	Succinate 118/100	118.0 / 100.0	693.440000000003	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 334)	E. [13C-glc] G9 60min	Succinate 119/101	119.0 / 101.0	9140.80000000001	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 334)	E. [13C-glc] G9 60min	Succinate 120/102	120.0 / 102.0	126.08	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 334)	E. [13C-glc] G9 60min	Succinate 121/103	121.0 / 103.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 334)	E. [13C-glc] G9 60min	Succinate 117/73	117.0 / 73.0	218516.399782203	True
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 334)	E. [13C-glc] G9 60min	Succinate 118/73	118.0 / 73.0	12734.08	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 334)	E. [13C-glc] G9 60min	Succinate 118/74	118.0 / 74.0	24554.08	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 334)	E. [13C-glc] G9 60min	Succinate 119/74	119.0 / 74.0	33379.68	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 334)	E. [13C-glc] G9 60min	Succinate 119/75	119.0 / 75.0	32434.08	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 334)	E. [13C-glc] G9 60min	Succinate 120/75	120.0 / 75.0	14688.32	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 334)	E. [13C-glc] G9 60min	Succinate 120/76	120.0 / 76.0	5862.72	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 334)	E. [13C-glc] G9 60min	Succinate 121/76	121.0 / 76.0	20929.28	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 334)	E. [13C-glc] G9 60min	Ribose 5P 229/79	229.0 / 79.0	80062.12	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 334)	E. [13C-glc] G9 60min	Ribose 5P 230/79	230.0 / 79.0	18943.52	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 334)	E. [13C-glc] G9 60min	Ribose 5P 231/79	231.0 / 79.0	24459.72	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 334)	E. [13C-glc] G9 60min	Ribose 5P 232/79	232.0 / 79.0	15854.56	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 334)	E. [13C-glc] G9 60min	Ribose 5P 233/79	233.0 / 79.0	38517.44	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 334)	E. [13C-glc] G9 60min	Ribose 5P 234/79	234.0 / 79.0	262060.54	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 334)	E. [13C-glc] G9 60min	glucose 179/179	179.0 / 179.0	151296.058181147	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 334)	E. [13C-glc] G9 60min	glucose 180/180	180.0 / 180.0	91092.7999999999	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 334)	E. [13C-glc] G9 60min	glucose 181/181	181.0 / 181.0	3164497.13655172	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 334)	E. [13C-glc] G9 60min	glucose 182/182	182.0 / 182.0	293703.36	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 334)	E. [13C-glc] G9 60min	glucose 183/183	183.0 / 183.0	31992.8	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 334)	E. [13C-glc] G9 60min	glucose 184/184	184.0 / 184.0	6114.88	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 334)	E. [13C-glc] G9 60min	glucose 185/185	185.0 / 185.0	227574.4	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 334)	E. [13C-glc] G9 60min	glucose 179/89	179.0 / 89.0	20834.72	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 334)	E. [13C-glc] G9 60min	glucose 180/90	180.0 / 90.0	252.16	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 334)	E. [13C-glc] G9 60min	glucose 181/91	181.0 / 91.0	378.24	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 334)	E. [13C-glc] G9 60min	glucose 182/92	182.0 / 92.0	189.12	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 335)	F. [13C-glc] G9 120min	124/ 80 M-1 taurine	124.0 / 80.0	1126997.6	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 335)	F. [13C-glc] G9 120min	128/ 80 M-1 d4 taurine	128.0 / 80.0	267132	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 335)	F. [13C-glc] G9 120min	Citrate C1-C6 M+0	191.0 / 191.0	7545638.068	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 335)	F. [13C-glc] G9 120min	Citrate 191/111	191.0 / 111.0	4889884.18857556	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 335)	F. [13C-glc] G9 120min	Citrate 192/111	192.0 / 111.0	206614.5	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 335)	F. [13C-glc] G9 120min	Citrate 192/112	192.0 / 112.0	799508.4	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 335)	F. [13C-glc] G9 120min	Citrate 193/112	193.0 / 112.0	3172487.33735055	True
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 335)	F. [13C-glc] G9 120min	Citrate 193/113	193.0 / 113.0	3464221.85	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 335)	F. [13C-glc] G9 120min	Citrate 194/113	194.0 / 113.0	723963.477989612	True
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 335)	F. [13C-glc] G9 120min	Citrate 194/114	194.0 / 114.0	843196.080163249	True
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 335)	F. [13C-glc] G9 120min	Citrate 195/114	195.0 / 114.0	1716994.69092268	True
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 335)	F. [13C-glc] G9 120min	Citrate 195/115	195.0 / 115.0	745923.4	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 335)	F. [13C-glc] G9 120min	Citrate 196/115	196.0 / 115.0	1684358.7	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 335)	F. [13C-glc] G9 120min	Citrate 196/116	196.0 / 116.0	486356.016617401	True
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 335)	F. [13C-glc] G9 120min	Citrate 197/116	197.0 / 116.0	608450.450759617	True
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 335)	F. [13C-glc] G9 120min	Citrate 191/67	191.0 / 67.0	330520.12	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 335)	F. [13C-glc] G9 120min	Citrate 192/67	192.0 / 67.0	22350.3229323248	True
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 335)	F. [13C-glc] G9 120min	Citrate 192/68	192.0 / 68.0	50464.7509393302	True
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 335)	F. [13C-glc] G9 120min	Citrate 193/67	193.0 / 67.0	4601.92000000001	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 335)	F. [13C-glc] G9 120min	Citrate 193/68	193.0 / 68.0	245857.06	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 335)	F. [13C-glc] G9 120min	Citrate 193/69	193.0 / 69.0	243797.510038071	True
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 335)	F. [13C-glc] G9 120min	Citrate 194/68	194.0 / 68.0	12986.011403379	True
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 335)	F. [13C-glc] G9 120min	Citrate 194/69	194.0 / 69.0	74824.4675499361	True
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 335)	F. [13C-glc] G9 120min	Citrate 194/70	194.0 / 70.0	32979.5830508759	True
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 335)	F. [13C-glc] G9 120min	Citrate 195/69	195.0 / 69.0	47328.2088809553	True
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 335)	F. [13C-glc] G9 120min	Citrate 195/70	195.0 / 70.0	127750.84766989	True
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 335)	F. [13C-glc] G9 120min	Citrate 195/71	195.0 / 71.0	10087.3993618387	True
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 335)	F. [13C-glc] G9 120min	Citrate 196/70	196.0 / 70.0	58531.8470505637	True
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 335)	F. [13C-glc] G9 120min	Citrate 196/71	196.0 / 71.0	101731.492499334	True
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 335)	F. [13C-glc] G9 120min	Citrate 197/71	197.0 / 71.0	44043.8077889771	True
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 335)	F. [13C-glc] G9 120min	Succinate 117/99	117.0 / 99.0	10527.68	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 335)	F. [13C-glc] G9 120min	Succinate 118/100	118.0 / 100.0	756.479999999999	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 335)	F. [13C-glc] G9 120min	Succinate 119/101	119.0 / 101.0	6240.96	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 335)	F. [13C-glc] G9 120min	Succinate 120/102	120.0 / 102.0	189.12	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 335)	F. [13C-glc] G9 120min	Succinate 121/103	121.0 / 103.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 335)	F. [13C-glc] G9 120min	Succinate 117/73	117.0 / 73.0	222783.36	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 335)	F. [13C-glc] G9 120min	Succinate 118/73	118.0 / 73.0	11977.6	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 335)	F. [13C-glc] G9 120min	Succinate 118/74	118.0 / 74.0	25720.32	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 335)	F. [13C-glc] G9 120min	Succinate 119/74	119.0 / 74.0	42425.92	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 335)	F. [13C-glc] G9 120min	Succinate 119/75	119.0 / 75.0	38706.56	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 335)	F. [13C-glc] G9 120min	Succinate 120/75	120.0 / 75.0	21181.44	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 335)	F. [13C-glc] G9 120min	Succinate 120/76	120.0 / 76.0	8006.08	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 335)	F. [13C-glc] G9 120min	Succinate 121/76	121.0 / 76.0	23041.12	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 335)	F. [13C-glc] G9 120min	Ribose 5P 229/79	229.0 / 79.0	41985.24	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 335)	F. [13C-glc] G9 120min	Ribose 5P 230/79	230.0 / 79.0	25026.88	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 335)	F. [13C-glc] G9 120min	Ribose 5P 231/79	231.0 / 79.0	19290.48	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 335)	F. [13C-glc] G9 120min	Ribose 5P 232/79	232.0 / 79.0	28683.26	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 335)	F. [13C-glc] G9 120min	Ribose 5P 233/79	233.0 / 79.0	24869.28	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 335)	F. [13C-glc] G9 120min	Ribose 5P 234/79	234.0 / 79.0	148123.12396193	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 335)	F. [13C-glc] G9 120min	glucose 179/179	179.0 / 179.0	244649.235000317	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 335)	F. [13C-glc] G9 120min	glucose 180/180	180.0 / 180.0	86427.84	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 335)	F. [13C-glc] G9 120min	glucose 181/181	181.0 / 181.0	2785327.84	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 335)	F. [13C-glc] G9 120min	glucose 182/182	182.0 / 182.0	450389.28	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 335)	F. [13C-glc] G9 120min	glucose 183/183	183.0 / 183.0	29439.68	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 335)	F. [13C-glc] G9 120min	glucose 184/184	184.0 / 184.0	5925.75999999999	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 335)	F. [13C-glc] G9 120min	glucose 185/185	185.0 / 185.0	167213.6	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 335)	F. [13C-glc] G9 120min	glucose 179/89	179.0 / 89.0	10338.56	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 335)	F. [13C-glc] G9 120min	glucose 180/90	180.0 / 90.0	126.079999999999	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 335)	F. [13C-glc] G9 120min	glucose 181/91	181.0 / 91.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 335)	F. [13C-glc] G9 120min	glucose 182/92	182.0 / 92.0	126.08	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 336)	G. [13C-glc] G9 240min	124/ 80 M-1 taurine	124.0 / 80.0	2026736	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 336)	G. [13C-glc] G9 240min	128/ 80 M-1 d4 taurine	128.0 / 80.0	347980.8	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 336)	G. [13C-glc] G9 240min	Citrate C1-C6 M+0	191.0 / 191.0	15673572.01	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 336)	G. [13C-glc] G9 240min	Citrate 191/111	191.0 / 111.0	9968052.52599999	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 336)	G. [13C-glc] G9 240min	Citrate 192/111	192.0 / 111.0	528593.8	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 336)	G. [13C-glc] G9 240min	Citrate 192/112	192.0 / 112.0	2119388.54988753	True
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 336)	G. [13C-glc] G9 240min	Citrate 193/112	193.0 / 112.0	8274310.17399999	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 336)	G. [13C-glc] G9 240min	Citrate 193/113	193.0 / 113.0	9053231.484	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 336)	G. [13C-glc] G9 240min	Citrate 194/113	194.0 / 113.0	2035170.58116748	True
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 336)	G. [13C-glc] G9 240min	Citrate 194/114	194.0 / 114.0	2572279.4	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 336)	G. [13C-glc] G9 240min	Citrate 195/114	195.0 / 114.0	5074034.95	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 336)	G. [13C-glc] G9 240min	Citrate 195/115	195.0 / 115.0	2267086.55	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 336)	G. [13C-glc] G9 240min	Citrate 196/115	196.0 / 115.0	5296620.62430141	True
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 336)	G. [13C-glc] G9 240min	Citrate 196/116	196.0 / 116.0	1620937.0798008	True
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 336)	G. [13C-glc] G9 240min	Citrate 197/116	197.0 / 116.0	2128633.5	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 336)	G. [13C-glc] G9 240min	Citrate 191/67	191.0 / 67.0	686193.9	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 336)	G. [13C-glc] G9 240min	Citrate 192/67	192.0 / 67.0	50999.58	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 336)	G. [13C-glc] G9 240min	Citrate 192/68	192.0 / 68.0	131880.560517733	True
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 336)	G. [13C-glc] G9 240min	Citrate 193/67	193.0 / 67.0	10711.8442333924	True
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 336)	G. [13C-glc] G9 240min	Citrate 193/68	193.0 / 68.0	631852.62	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 336)	G. [13C-glc] G9 240min	Citrate 193/69	193.0 / 69.0	617258.44	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 336)	G. [13C-glc] G9 240min	Citrate 194/68	194.0 / 68.0	33682.9850653117	True
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 336)	G. [13C-glc] G9 240min	Citrate 194/69	194.0 / 69.0	210018.68	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 336)	G. [13C-glc] G9 240min	Citrate 194/70	194.0 / 70.0	89485.62	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 336)	G. [13C-glc] G9 240min	Citrate 195/69	195.0 / 69.0	131155.36	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 336)	G. [13C-glc] G9 240min	Citrate 195/70	195.0 / 70.0	368722.66	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 336)	G. [13C-glc] G9 240min	Citrate 195/71	195.0 / 71.0	35516.4430908973	True
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 336)	G. [13C-glc] G9 240min	Citrate 196/70	196.0 / 70.0	192903.26	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 336)	G. [13C-glc] G9 240min	Citrate 196/71	196.0 / 71.0	291183.06	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 336)	G. [13C-glc] G9 240min	Citrate 197/71	197.0 / 71.0	148523.32	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 336)	G. [13C-glc] G9 240min	Succinate 117/99	117.0 / 99.0	19920.64	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 336)	G. [13C-glc] G9 240min	Succinate 118/100	118.0 / 100.0	504.32	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 336)	G. [13C-glc] G9 240min	Succinate 119/101	119.0 / 101.0	9266.88	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 336)	G. [13C-glc] G9 240min	Succinate 120/102	120.0 / 102.0	189.12	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 336)	G. [13C-glc] G9 240min	Succinate 121/103	121.0 / 103.0	126.08	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 336)	G. [13C-glc] G9 240min	Succinate 117/73	117.0 / 73.0	409129.6	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 336)	G. [13C-glc] G9 240min	Succinate 118/73	118.0 / 73.0	27450.6825507614	True
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 336)	G. [13C-glc] G9 240min	Succinate 118/74	118.0 / 74.0	48635.36	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 336)	G. [13C-glc] G9 240min	Succinate 119/74	119.0 / 74.0	79682.56	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 336)	G. [13C-glc] G9 240min	Succinate 119/75	119.0 / 75.0	78421.76	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 336)	G. [13C-glc] G9 240min	Succinate 120/75	120.0 / 75.0	49108.16	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 336)	G. [13C-glc] G9 240min	Succinate 120/76	120.0 / 76.0	15823.04	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 336)	G. [13C-glc] G9 240min	Succinate 121/76	121.0 / 76.0	66570.24	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 336)	G. [13C-glc] G9 240min	Ribose 5P 229/79	229.0 / 79.0	53206.56	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 336)	G. [13C-glc] G9 240min	Ribose 5P 230/79	230.0 / 79.0	46082.42	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 336)	G. [13C-glc] G9 240min	Ribose 5P 231/79	231.0 / 79.0	21623	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 336)	G. [13C-glc] G9 240min	Ribose 5P 232/79	232.0 / 79.0	21780.32	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 336)	G. [13C-glc] G9 240min	Ribose 5P 233/79	233.0 / 79.0	56988.4	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 336)	G. [13C-glc] G9 240min	Ribose 5P 234/79	234.0 / 79.0	289989.36	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 336)	G. [13C-glc] G9 240min	glucose 179/179	179.0 / 179.0	214577.741698247	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 336)	G. [13C-glc] G9 240min	glucose 180/180	180.0 / 180.0	154448	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 336)	G. [13C-glc] G9 240min	glucose 181/181	181.0 / 181.0	3438243.62666667	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 336)	G. [13C-glc] G9 240min	glucose 182/182	182.0 / 182.0	171248.16	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 336)	G. [13C-glc] G9 240min	glucose 183/183	183.0 / 183.0	43119.36	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 336)	G. [13C-glc] G9 240min	glucose 184/184	184.0 / 184.0	61444.7377777778	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 336)	G. [13C-glc] G9 240min	glucose 185/185	185.0 / 185.0	310345.92	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 336)	G. [13C-glc] G9 240min	glucose 179/89	179.0 / 89.0	23324.8	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 336)	G. [13C-glc] G9 240min	glucose 180/90	180.0 / 90.0	315.2	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 336)	G. [13C-glc] G9 240min	glucose 181/91	181.0 / 91.0	126.08	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 336)	G. [13C-glc] G9 240min	glucose 182/92	182.0 / 92.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 337)	H. [6,6-DD-glc] G9 240min	124/ 80 M-1 taurine	124.0 / 80.0	1780880	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 337)	H. [6,6-DD-glc] G9 240min	128/ 80 M-1 d4 taurine	128.0 / 80.0	332536	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 337)	H. [6,6-DD-glc] G9 240min	Citrate C1-C6 M+0	191.0 / 191.0	33427122.316	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 337)	H. [6,6-DD-glc] G9 240min	Citrate 191/111	191.0 / 111.0	21689308.958	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 337)	H. [6,6-DD-glc] G9 240min	Citrate 192/111	192.0 / 111.0	2368972.6	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 337)	H. [6,6-DD-glc] G9 240min	Citrate 192/112	192.0 / 112.0	3616572.25808678	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 337)	H. [6,6-DD-glc] G9 240min	Citrate 193/112	193.0 / 112.0	1522144.65562268	True
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 337)	H. [6,6-DD-glc] G9 240min	Citrate 193/113	193.0 / 113.0	945084.095565703	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 337)	H. [6,6-DD-glc] G9 240min	Citrate 194/113	194.0 / 113.0	158282.486175515	True
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 337)	H. [6,6-DD-glc] G9 240min	Citrate 194/114	194.0 / 114.0	75175.7499999999	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 337)	H. [6,6-DD-glc] G9 240min	Citrate 195/114	195.0 / 114.0	42773.0114861072	True
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 337)	H. [6,6-DD-glc] G9 240min	Citrate 195/115	195.0 / 115.0	15006.3517097682	True
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 337)	H. [6,6-DD-glc] G9 240min	Citrate 196/115	196.0 / 115.0	24227.9055478106	True
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 337)	H. [6,6-DD-glc] G9 240min	Citrate 196/116	196.0 / 116.0	6289.25422288027	True
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 337)	H. [6,6-DD-glc] G9 240min	Citrate 197/116	197.0 / 116.0	8677.78214601148	True
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 337)	H. [6,6-DD-glc] G9 240min	Citrate 191/67	191.0 / 67.0	1454370.2	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 337)	H. [6,6-DD-glc] G9 240min	Citrate 192/67	192.0 / 67.0	174180.42	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 337)	H. [6,6-DD-glc] G9 240min	Citrate 192/68	192.0 / 68.0	250712.268072339	True
